"zone","state","lga","sector","ea","hhid","s4aq16","s4aq17a__1","s4aq17a__2","s4aq17a__3","s4aq17a__4","s4aq17a__6","s4aq17a__5","s4aq17a_os","s4aq17b_1","s4aq17b_2","s4aq17b_3","s4aq17b_4","s4aq17b_5","s4aq17b_6","s4aq17b_7","s4aq17b_8","s4aq17b_9","s4aq17b_10","s4aq17c_1","s4aq17c_2","s4aq17c_3","s4aq17c_4","s4aq17c_5"
3,17,1707,2,284,179018,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179019,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179020,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179021,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179022,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179023,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1707,2,284,179024,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179025,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179026,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179028,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179030,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179031,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179032,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179033,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179034,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179035,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1712,2,126,179036,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179037,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179039,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179041,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179042,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179043,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179044,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179045,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179046,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179047,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1715,2,3064,179048,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179049,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179050,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179052,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179053,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179054,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179055,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179056,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179058,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179059,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1344,179060,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179061,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179062,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179063,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179064,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179065,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179067,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179068,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179069,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179070,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1717,2,378,179072,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179073,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179074,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179075,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179076,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179077,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179079,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179080,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179081,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179082,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1721,1,1272,179084,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179085,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,
3,17,1723,1,668,179086,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
3,17,1723,1,668,179087,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179089,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179091,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179092,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179093,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179095,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179096,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179097,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179098,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179100,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179101,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179102,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179103,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179104,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179105,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179106,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1725,2,200,179108,2,,,,,,,,,,,,,,,,,,,,,,
3,17,1723,1,668,179124,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180001,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180003,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180004,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180005,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180006,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180007,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,2690,180008,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1804,1,0,180009,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180031,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180032,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180033,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180034,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180035,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180036,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180037,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180038,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,840,180039,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1803,2,0,180040,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180041,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180042,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180043,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180044,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180045,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180046,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180047,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1816,1,378,180049,1,1,0,0,0,0,0,,1,3,5,6,8,11,12,14,,,,,,,
3,18,1816,1,378,180050,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180091,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180092,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180093,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180094,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180095,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180096,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180097,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180099,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189003,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189005,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189006,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189007,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189008,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189009,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189010,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189011,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189012,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189014,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189015,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189016,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189017,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189018,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189019,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189020,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189021,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189023,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1554,189024,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189025,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189028,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189029,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189031,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189032,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189033,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189034,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189035,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189036,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189037,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189038,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189039,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189040,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189041,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189042,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189043,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189045,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189047,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,674,189048,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189049,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189051,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189052,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189053,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189054,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189055,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189056,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189057,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189058,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,792,189060,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189062,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189064,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189065,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189066,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189067,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189068,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189069,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189070,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189071,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189072,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189073,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189074,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189075,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189076,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189077,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189078,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189079,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189080,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189081,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189082,1,1,0,0,0,0,0,,1,2,3,,,,,,,,,,,,
3,18,1809,1,1756,189085,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189086,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189087,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189089,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189090,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189091,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189093,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189094,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189095,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189096,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189097,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189099,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189100,1,1,0,0,0,0,0,,3,4,,,,,,,,,,,,,
3,18,1810,1,540,189101,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189102,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189103,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189104,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189105,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189106,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1810,1,540,189108,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189109,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189110,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189112,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189116,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189117,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189118,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189119,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189120,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189122,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189125,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189126,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189127,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189128,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189129,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189130,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189131,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189132,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189133,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189134,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189136,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189137,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189139,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189140,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189141,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189142,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189144,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189147,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189148,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189149,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189151,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189152,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189154,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189155,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189156,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189157,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189158,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189159,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189160,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189161,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189162,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189164,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189165,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189167,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189168,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189169,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189171,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189173,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189174,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189176,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189178,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189179,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189180,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189181,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189183,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189184,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189185,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189186,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189187,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189188,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189189,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189191,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189192,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189193,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189194,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189195,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189196,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189197,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189199,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189200,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189202,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189203,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189204,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189205,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189206,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189207,1,1,0,0,0,0,0,,1,2,,,,,,,,,,,,,
3,18,1822,2,1898,189209,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189210,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189212,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189213,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189214,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189216,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189218,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,1,3204,189222,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189235,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189236,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189242,2,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189252,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190011,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1918,1,0,190012,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190013,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190014,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1925,2,0,190015,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1925,2,0,190016,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190017,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190018,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190019,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1921,1,842,190020,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190081,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190082,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190083,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190084,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190085,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190086,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190087,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190088,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190089,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1914,2,934,190090,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190111,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190112,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190113,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190114,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190115,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190116,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190117,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190118,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1912,1,1510,190119,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190131,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190132,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190133,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190134,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190135,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190136,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190137,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190138,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190139,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1910,2,808,190140,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190161,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190162,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190163,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190164,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190165,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190166,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190167,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190168,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190169,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1919,2,366,190170,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190171,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190172,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190173,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190174,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190175,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190176,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190177,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,0,190178,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190179,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1928,2,526,190180,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190192,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190193,2,,,,,,,,,,,,,,,,,,,,,,
3,19,1923,2,284,190194,1,1,0,0,0,0,0,,1,2,7,8,9,,,,,,,,,,
3,19,1923,2,284,190195,2,,,,,,,,,,,,,,,,,,,,,,
