"zone","state","lga","sector","ea","hhid","item_cd","sa4q1a","sa4q1","sa4q2a","sa4q2_1","sa4q2_2","sa4q2_3","sa4q2_4","sa4q2_5","sa4q2_6","sa4q6","sa4q7"
2,15,1511,2,1938,150025,318,1,1,2,1,,,,,,1,10000
2,15,1511,2,1938,150025,319,1,3,2,1,,,,,,2,
2,15,1511,2,1938,150025,321,1,5,2,1,,,,,,2,
2,15,1511,2,1938,150026,301,2,,,,,,,,,,
2,15,1511,2,1938,150026,302,2,,,,,,,,,,
2,15,1511,2,1938,150026,303,2,,,,,,,,,,
2,15,1511,2,1938,150026,304,2,,,,,,,,,,
2,15,1511,2,1938,150026,305,2,,,,,,,,,,
2,15,1511,2,1938,150026,306,2,,,,,,,,,,
2,15,1511,2,1938,150026,307,2,,,,,,,,,,
2,15,1511,2,1938,150026,308,2,,,,,,,,,,
2,15,1511,2,1938,150026,309,2,,,,,,,,,,
2,15,1511,2,1938,150026,312,2,,,,,,,,,,
2,15,1511,2,1938,150026,313,2,,,,,,,,,,
2,15,1511,2,1938,150026,314,2,,,,,,,,,,
2,15,1511,2,1938,150026,315,2,,,,,,,,,,
2,15,1511,2,1938,150026,316,2,,,,,,,,,,
2,15,1511,2,1938,150026,318,1,2,2,8,,,,,,2,
2,15,1511,2,1938,150026,319,1,3,2,8,,,,,,2,
2,15,1511,2,1938,150026,321,1,3,2,8,,,,,,2,
2,15,1511,2,1938,150027,301,2,,,,,,,,,,
2,15,1511,2,1938,150027,302,2,,,,,,,,,,
2,15,1511,2,1938,150027,303,2,,,,,,,,,,
2,15,1511,2,1938,150027,304,2,,,,,,,,,,
2,15,1511,2,1938,150027,305,2,,,,,,,,,,
2,15,1511,2,1938,150027,306,2,,,,,,,,,,
2,15,1511,2,1938,150027,307,2,,,,,,,,,,
2,15,1511,2,1938,150027,308,2,,,,,,,,,,
2,15,1511,2,1938,150027,309,2,,,,,,,,,,
2,15,1511,2,1938,150027,312,2,,,,,,,,,,
2,15,1511,2,1938,150027,313,2,,,,,,,,,,
2,15,1511,2,1938,150027,314,2,,,,,,,,,,
2,15,1511,2,1938,150027,315,2,,,,,,,,,,
2,15,1511,2,1938,150027,316,2,,,,,,,,,,
2,15,1511,2,1938,150027,318,1,1,2,1,,,,,,1,10000
2,15,1511,2,1938,150027,319,1,1,2,1,,,,,,2,
2,15,1511,2,1938,150027,321,1,1,2,1,,,,,,2,
2,15,1511,2,1938,150028,301,2,,,,,,,,,,
2,15,1511,2,1938,150028,302,2,,,,,,,,,,
2,15,1511,2,1938,150028,303,2,,,,,,,,,,
2,15,1511,2,1938,150028,304,2,,,,,,,,,,
2,15,1511,2,1938,150028,305,2,,,,,,,,,,
2,15,1511,2,1938,150028,306,2,,,,,,,,,,
2,15,1511,2,1938,150028,307,2,,,,,,,,,,
2,15,1511,2,1938,150028,308,2,,,,,,,,,,
2,15,1511,2,1938,150028,309,2,,,,,,,,,,
2,15,1511,2,1938,150028,312,2,,,,,,,,,,
2,15,1511,2,1938,150028,313,2,,,,,,,,,,
2,15,1511,2,1938,150028,314,2,,,,,,,,,,
2,15,1511,2,1938,150028,315,2,,,,,,,,,,
2,15,1511,2,1938,150028,316,2,,,,,,,,,,
2,15,1511,2,1938,150028,318,2,,,,,,,,,,
2,15,1511,2,1938,150028,319,2,,,,,,,,,,
2,15,1511,2,1938,150028,321,2,,,,,,,,,,
2,15,1511,2,1938,150029,301,2,,,,,,,,,,
2,15,1511,2,1938,150029,302,2,,,,,,,,,,
2,15,1511,2,1938,150029,303,2,,,,,,,,,,
2,15,1511,2,1938,150029,304,2,,,,,,,,,,
2,15,1511,2,1938,150029,305,2,,,,,,,,,,
2,15,1511,2,1938,150029,306,2,,,,,,,,,,
2,15,1511,2,1938,150029,307,2,,,,,,,,,,
2,15,1511,2,1938,150029,308,2,,,,,,,,,,
2,15,1511,2,1938,150029,309,2,,,,,,,,,,
2,15,1511,2,1938,150029,312,2,,,,,,,,,,
2,15,1511,2,1938,150029,313,2,,,,,,,,,,
2,15,1511,2,1938,150029,314,2,,,,,,,,,,
2,15,1511,2,1938,150029,315,2,,,,,,,,,,
2,15,1511,2,1938,150029,316,2,,,,,,,,,,
2,15,1511,2,1938,150029,318,2,,,,,,,,,,
2,15,1511,2,1938,150029,319,2,,,,,,,,,,
2,15,1511,2,1938,150029,321,2,,,,,,,,,,
2,15,1511,2,1938,150030,301,2,,,,,,,,,,
2,15,1511,2,1938,150030,302,2,,,,,,,,,,
2,15,1511,2,1938,150030,303,2,,,,,,,,,,
2,15,1511,2,1938,150030,304,2,,,,,,,,,,
2,15,1511,2,1938,150030,305,2,,,,,,,,,,
2,15,1511,2,1938,150030,306,2,,,,,,,,,,
2,15,1511,2,1938,150030,307,2,,,,,,,,,,
2,15,1511,2,1938,150030,308,2,,,,,,,,,,
2,15,1511,2,1938,150030,309,2,,,,,,,,,,
2,15,1511,2,1938,150030,312,2,,,,,,,,,,
2,15,1511,2,1938,150030,313,2,,,,,,,,,,
2,15,1511,2,1938,150030,314,2,,,,,,,,,,
2,15,1511,2,1938,150030,315,2,,,,,,,,,,
2,15,1511,2,1938,150030,316,2,,,,,,,,,,
2,15,1511,2,1938,150030,318,2,,,,,,,,,,
2,15,1511,2,1938,150030,319,1,2,1,,,,,,,2,
2,15,1511,2,1938,150030,321,2,,,,,,,,,,
2,15,1503,2,634,150062,301,2,,,,,,,,,,
2,15,1503,2,634,150062,302,2,,,,,,,,,,
2,15,1503,2,634,150062,303,2,,,,,,,,,,
2,15,1503,2,634,150062,304,2,,,,,,,,,,
2,15,1503,2,634,150062,305,2,,,,,,,,,,
2,15,1503,2,634,150062,306,2,,,,,,,,,,
2,15,1503,2,634,150062,307,2,,,,,,,,,,
2,15,1503,2,634,150062,308,2,,,,,,,,,,
2,15,1503,2,634,150062,309,2,,,,,,,,,,
2,15,1503,2,634,150062,312,2,,,,,,,,,,
2,15,1503,2,634,150062,313,2,,,,,,,,,,
2,15,1503,2,634,150062,314,2,,,,,,,,,,
2,15,1503,2,634,150062,315,2,,,,,,,,,,
2,15,1503,2,634,150062,316,2,,,,,,,,,,
2,15,1503,2,634,150062,318,2,,,,,,,,,,
2,15,1503,2,634,150062,319,1,1,1,,,,,,,2,
2,15,1503,2,634,150062,321,1,1,1,,,,,,,2,
2,15,1503,2,634,150063,301,2,,,,,,,,,,
2,15,1503,2,634,150063,302,2,,,,,,,,,,
2,15,1503,2,634,150063,303,2,,,,,,,,,,
2,15,1503,2,634,150063,304,2,,,,,,,,,,
2,15,1503,2,634,150063,305,2,,,,,,,,,,
2,15,1503,2,634,150063,306,2,,,,,,,,,,
2,15,1503,2,634,150063,307,2,,,,,,,,,,
2,15,1503,2,634,150063,308,2,,,,,,,,,,
2,15,1503,2,634,150063,309,2,,,,,,,,,,
2,15,1503,2,634,150063,312,2,,,,,,,,,,
2,15,1503,2,634,150063,313,2,,,,,,,,,,
2,15,1503,2,634,150063,314,2,,,,,,,,,,
2,15,1503,2,634,150063,315,2,,,,,,,,,,
2,15,1503,2,634,150063,316,2,,,,,,,,,,
2,15,1503,2,634,150063,318,2,,,,,,,,,,
2,15,1503,2,634,150063,319,1,1,1,,,,,,,2,
2,15,1503,2,634,150063,321,2,,,,,,,,,,
2,15,1503,2,634,150064,301,2,,,,,,,,,,
2,15,1503,2,634,150064,302,2,,,,,,,,,,
2,15,1503,2,634,150064,303,2,,,,,,,,,,
2,15,1503,2,634,150064,304,2,,,,,,,,,,
2,15,1503,2,634,150064,305,2,,,,,,,,,,
2,15,1503,2,634,150064,306,2,,,,,,,,,,
2,15,1503,2,634,150064,307,2,,,,,,,,,,
2,15,1503,2,634,150064,308,2,,,,,,,,,,
2,15,1503,2,634,150064,309,2,,,,,,,,,,
2,15,1503,2,634,150064,312,1,2,1,,,,,,,2,
2,15,1503,2,634,150064,313,2,,,,,,,,,,
2,15,1503,2,634,150064,314,2,,,,,,,,,,
2,15,1503,2,634,150064,315,2,,,,,,,,,,
2,15,1503,2,634,150064,316,2,,,,,,,,,,
2,15,1503,2,634,150064,318,2,,,,,,,,,,
2,15,1503,2,634,150064,319,2,,,,,,,,,,
2,15,1503,2,634,150064,321,2,,,,,,,,,,
2,15,1503,2,634,150065,301,2,,,,,,,,,,
2,15,1503,2,634,150065,302,2,,,,,,,,,,
2,15,1503,2,634,150065,303,2,,,,,,,,,,
2,15,1503,2,634,150065,304,2,,,,,,,,,,
2,15,1503,2,634,150065,305,2,,,,,,,,,,
2,15,1503,2,634,150065,306,2,,,,,,,,,,
2,15,1503,2,634,150065,307,2,,,,,,,,,,
2,15,1503,2,634,150065,308,2,,,,,,,,,,
2,15,1503,2,634,150065,309,2,,,,,,,,,,
2,15,1503,2,634,150065,312,2,,,,,,,,,,
2,15,1503,2,634,150065,313,2,,,,,,,,,,
2,15,1503,2,634,150065,314,2,,,,,,,,,,
2,15,1503,2,634,150065,315,2,,,,,,,,,,
2,15,1503,2,634,150065,316,2,,,,,,,,,,
2,15,1503,2,634,150065,318,2,,,,,,,,,,
2,15,1503,2,634,150065,319,1,3,1,,,,,,,2,
2,15,1503,2,634,150065,321,2,,,,,,,,,,
2,15,1503,2,634,150066,301,2,,,,,,,,,,
2,15,1503,2,634,150066,302,2,,,,,,,,,,
2,15,1503,2,634,150066,303,2,,,,,,,,,,
2,15,1503,2,634,150066,304,1,1,2,1,,,,,,2,
2,15,1503,2,634,150066,305,2,,,,,,,,,,
2,15,1503,2,634,150066,306,2,,,,,,,,,,
2,15,1503,2,634,150066,307,2,,,,,,,,,,
2,15,1503,2,634,150066,308,2,,,,,,,,,,
2,15,1503,2,634,150066,309,2,,,,,,,,,,
2,15,1503,2,634,150066,312,2,,,,,,,,,,
2,15,1503,2,634,150066,313,2,,,,,,,,,,
2,15,1503,2,634,150066,314,2,,,,,,,,,,
2,15,1503,2,634,150066,315,2,,,,,,,,,,
2,15,1503,2,634,150066,316,2,,,,,,,,,,
2,15,1503,2,634,150066,318,2,,,,,,,,,,
2,15,1503,2,634,150066,319,1,1,2,1,,,,,,2,
2,15,1503,2,634,150066,321,1,3,2,1,,,,,,2,
2,15,1503,2,634,150067,301,2,,,,,,,,,,
2,15,1503,2,634,150067,302,2,,,,,,,,,,
2,15,1503,2,634,150067,303,2,,,,,,,,,,
2,15,1503,2,634,150067,304,2,,,,,,,,,,
2,15,1503,2,634,150067,305,2,,,,,,,,,,
2,15,1503,2,634,150067,306,2,,,,,,,,,,
2,15,1503,2,634,150067,307,2,,,,,,,,,,
2,15,1503,2,634,150067,308,2,,,,,,,,,,
2,15,1503,2,634,150067,309,2,,,,,,,,,,
2,15,1503,2,634,150067,312,2,,,,,,,,,,
2,15,1503,2,634,150067,313,2,,,,,,,,,,
2,15,1503,2,634,150067,314,2,,,,,,,,,,
2,15,1503,2,634,150067,315,2,,,,,,,,,,
2,15,1503,2,634,150067,316,2,,,,,,,,,,
2,15,1503,2,634,150067,318,2,,,,,,,,,,
2,15,1503,2,634,150067,319,1,1,2,1,,,,,,2,
2,15,1503,2,634,150067,321,1,1,2,1,,,,,,2,
2,15,1503,2,634,150068,301,2,,,,,,,,,,
2,15,1503,2,634,150068,302,2,,,,,,,,,,
2,15,1503,2,634,150068,303,2,,,,,,,,,,
2,15,1503,2,634,150068,304,2,,,,,,,,,,
2,15,1503,2,634,150068,305,2,,,,,,,,,,
2,15,1503,2,634,150068,306,2,,,,,,,,,,
2,15,1503,2,634,150068,307,2,,,,,,,,,,
2,15,1503,2,634,150068,308,2,,,,,,,,,,
2,15,1503,2,634,150068,309,2,,,,,,,,,,
2,15,1503,2,634,150068,312,2,,,,,,,,,,
2,15,1503,2,634,150068,313,2,,,,,,,,,,
2,15,1503,2,634,150068,314,2,,,,,,,,,,
2,15,1503,2,634,150068,315,2,,,,,,,,,,
2,15,1503,2,634,150068,316,2,,,,,,,,,,
2,15,1503,2,634,150068,318,2,,,,,,,,,,
2,15,1503,2,634,150068,319,2,,,,,,,,,,
2,15,1503,2,634,150068,321,2,,,,,,,,,,
2,15,1503,2,634,150069,301,2,,,,,,,,,,
2,15,1503,2,634,150069,302,2,,,,,,,,,,
2,15,1503,2,634,150069,303,2,,,,,,,,,,
2,15,1503,2,634,150069,304,2,,,,,,,,,,
2,15,1503,2,634,150069,305,2,,,,,,,,,,
2,15,1503,2,634,150069,306,2,,,,,,,,,,
2,15,1503,2,634,150069,307,2,,,,,,,,,,
2,15,1503,2,634,150069,308,2,,,,,,,,,,
2,15,1503,2,634,150069,309,2,,,,,,,,,,
2,15,1503,2,634,150069,312,2,,,,,,,,,,
2,15,1503,2,634,150069,313,2,,,,,,,,,,
2,15,1503,2,634,150069,314,2,,,,,,,,,,
2,15,1503,2,634,150069,315,2,,,,,,,,,,
2,15,1503,2,634,150069,316,2,,,,,,,,,,
2,15,1503,2,634,150069,318,1,1,2,1,,,,,,2,
2,15,1503,2,634,150069,319,1,2,2,1,,,,,,2,
2,15,1503,2,634,150069,321,1,2,2,1,,,,,,2,
2,15,1503,2,634,150070,301,2,,,,,,,,,,
2,15,1503,2,634,150070,302,2,,,,,,,,,,
2,15,1503,2,634,150070,303,2,,,,,,,,,,
2,15,1503,2,634,150070,304,2,,,,,,,,,,
2,15,1503,2,634,150070,305,2,,,,,,,,,,
2,15,1503,2,634,150070,306,2,,,,,,,,,,
2,15,1503,2,634,150070,307,2,,,,,,,,,,
2,15,1503,2,634,150070,308,2,,,,,,,,,,
2,15,1503,2,634,150070,309,2,,,,,,,,,,
2,15,1503,2,634,150070,312,2,,,,,,,,,,
2,15,1503,2,634,150070,313,2,,,,,,,,,,
2,15,1503,2,634,150070,314,2,,,,,,,,,,
2,15,1503,2,634,150070,315,2,,,,,,,,,,
2,15,1503,2,634,150070,316,2,,,,,,,,,,
2,15,1503,2,634,150070,318,2,,,,,,,,,,
2,15,1503,2,634,150070,319,1,1,2,1,,,,,,2,
2,15,1503,2,634,150070,321,1,1,2,1,,,,,,2,
1,25,2504,1,0,150071,301,2,,,,,,,,,,
1,25,2504,1,0,150071,302,2,,,,,,,,,,
1,25,2504,1,0,150071,303,2,,,,,,,,,,
1,25,2504,1,0,150071,304,2,,,,,,,,,,
1,25,2504,1,0,150071,305,2,,,,,,,,,,
1,25,2504,1,0,150071,306,2,,,,,,,,,,
1,25,2504,1,0,150071,307,2,,,,,,,,,,
1,25,2504,1,0,150071,308,2,,,,,,,,,,
1,25,2504,1,0,150071,309,2,,,,,,,,,,
1,25,2504,1,0,150071,312,1,1,1,,,,,,,2,
1,25,2504,1,0,150071,313,2,,,,,,,,,,
1,25,2504,1,0,150071,314,2,,,,,,,,,,
1,25,2504,1,0,150071,315,2,,,,,,,,,,
1,25,2504,1,0,150071,316,2,,,,,,,,,,
1,25,2504,1,0,150071,318,2,,,,,,,,,,
1,25,2504,1,0,150071,319,1,2,1,,,,,,,2,
1,25,2504,1,0,150071,321,2,,,,,,,,,,
2,15,1508,2,0,150079,301,2,,,,,,,,,,
2,15,1508,2,0,150079,302,2,,,,,,,,,,
2,15,1508,2,0,150079,303,2,,,,,,,,,,
2,15,1508,2,0,150079,304,2,,,,,,,,,,
2,15,1508,2,0,150079,305,2,,,,,,,,,,
2,15,1508,2,0,150079,306,2,,,,,,,,,,
2,15,1508,2,0,150079,307,2,,,,,,,,,,
2,15,1508,2,0,150079,308,2,,,,,,,,,,
2,15,1508,2,0,150079,309,2,,,,,,,,,,
2,15,1508,2,0,150079,312,1,1,1,,,,,,,2,
2,15,1508,2,0,150079,313,2,,,,,,,,,,
2,15,1508,2,0,150079,314,2,,,,,,,,,,
2,15,1508,2,0,150079,315,2,,,,,,,,,,
2,15,1508,2,0,150079,316,2,,,,,,,,,,
2,15,1508,2,0,150079,318,2,,,,,,,,,,
2,15,1508,2,0,150079,319,1,3,1,,,,,,,2,
2,15,1508,2,0,150079,321,1,1,1,,,,,,,2,
2,15,1502,2,1386,159001,301,2,,,,,,,,,,
2,15,1502,2,1386,159001,302,2,,,,,,,,,,
2,15,1502,2,1386,159001,303,2,,,,,,,,,,
2,15,1502,2,1386,159001,304,2,,,,,,,,,,
2,15,1502,2,1386,159001,305,2,,,,,,,,,,
2,15,1502,2,1386,159001,306,2,,,,,,,,,,
2,15,1502,2,1386,159001,307,2,,,,,,,,,,
2,15,1502,2,1386,159001,308,1,1,1,,,,,,,2,
2,15,1502,2,1386,159001,309,2,,,,,,,,,,
2,15,1502,2,1386,159001,312,2,,,,,,,,,,
2,15,1502,2,1386,159001,313,2,,,,,,,,,,
2,15,1502,2,1386,159001,314,2,,,,,,,,,,
2,15,1502,2,1386,159001,315,2,,,,,,,,,,
2,15,1502,2,1386,159001,316,2,,,,,,,,,,
2,15,1502,2,1386,159001,318,2,,,,,,,,,,
2,15,1502,2,1386,159001,319,1,2,1,,,,,,,2,
2,15,1502,2,1386,159001,321,2,,,,,,,,,,
2,15,1502,2,1386,159002,301,2,,,,,,,,,,
2,15,1502,2,1386,159002,302,2,,,,,,,,,,
2,15,1502,2,1386,159002,303,2,,,,,,,,,,
2,15,1502,2,1386,159002,304,2,,,,,,,,,,
2,15,1502,2,1386,159002,305,2,,,,,,,,,,
2,15,1502,2,1386,159002,306,2,,,,,,,,,,
2,15,1502,2,1386,159002,307,2,,,,,,,,,,
2,15,1502,2,1386,159002,308,1,1,1,,,,,,,2,
2,15,1502,2,1386,159002,309,2,,,,,,,,,,
2,15,1502,2,1386,159002,312,2,,,,,,,,,,
2,15,1502,2,1386,159002,313,2,,,,,,,,,,
2,15,1502,2,1386,159002,314,2,,,,,,,,,,
2,15,1502,2,1386,159002,315,2,,,,,,,,,,
2,15,1502,2,1386,159002,316,2,,,,,,,,,,
2,15,1502,2,1386,159002,318,2,,,,,,,,,,
2,15,1502,2,1386,159002,319,2,,,,,,,,,,
2,15,1502,2,1386,159002,321,2,,,,,,,,,,
2,15,1502,2,1386,159003,301,2,,,,,,,,,,
2,15,1502,2,1386,159003,302,2,,,,,,,,,,
2,15,1502,2,1386,159003,303,2,,,,,,,,,,
2,15,1502,2,1386,159003,304,2,,,,,,,,,,
2,15,1502,2,1386,159003,305,2,,,,,,,,,,
2,15,1502,2,1386,159003,306,2,,,,,,,,,,
2,15,1502,2,1386,159003,307,2,,,,,,,,,,
2,15,1502,2,1386,159003,308,2,,,,,,,,,,
2,15,1502,2,1386,159003,309,2,,,,,,,,,,
2,15,1502,2,1386,159003,312,2,,,,,,,,,,
2,15,1502,2,1386,159003,313,2,,,,,,,,,,
2,15,1502,2,1386,159003,314,2,,,,,,,,,,
2,15,1502,2,1386,159003,315,2,,,,,,,,,,
2,15,1502,2,1386,159003,316,2,,,,,,,,,,
2,15,1502,2,1386,159003,318,2,,,,,,,,,,
2,15,1502,2,1386,159003,319,1,2,1,,,,,,,2,
2,15,1502,2,1386,159003,321,2,,,,,,,,,,
2,15,1502,2,1386,159004,301,2,,,,,,,,,,
2,15,1502,2,1386,159004,302,2,,,,,,,,,,
2,15,1502,2,1386,159004,303,2,,,,,,,,,,
2,15,1502,2,1386,159004,304,2,,,,,,,,,,
2,15,1502,2,1386,159004,305,2,,,,,,,,,,
2,15,1502,2,1386,159004,306,2,,,,,,,,,,
2,15,1502,2,1386,159004,307,2,,,,,,,,,,
2,15,1502,2,1386,159004,308,2,,,,,,,,,,
2,15,1502,2,1386,159004,309,2,,,,,,,,,,
2,15,1502,2,1386,159004,312,2,,,,,,,,,,
2,15,1502,2,1386,159004,313,2,,,,,,,,,,
2,15,1502,2,1386,159004,314,2,,,,,,,,,,
2,15,1502,2,1386,159004,315,2,,,,,,,,,,
2,15,1502,2,1386,159004,316,2,,,,,,,,,,
2,15,1502,2,1386,159004,318,2,,,,,,,,,,
2,15,1502,2,1386,159004,319,1,2,2,1,,,,,,2,
2,15,1502,2,1386,159004,321,1,2,2,1,,,,,,2,
2,15,1502,2,1386,159005,301,2,,,,,,,,,,
2,15,1502,2,1386,159005,302,2,,,,,,,,,,
2,15,1502,2,1386,159005,303,2,,,,,,,,,,
2,15,1502,2,1386,159005,304,2,,,,,,,,,,
2,15,1502,2,1386,159005,305,2,,,,,,,,,,
2,15,1502,2,1386,159005,306,2,,,,,,,,,,
2,15,1502,2,1386,159005,307,2,,,,,,,,,,
2,15,1502,2,1386,159005,308,2,,,,,,,,,,
2,15,1502,2,1386,159005,309,2,,,,,,,,,,
2,15,1502,2,1386,159005,312,2,,,,,,,,,,
2,15,1502,2,1386,159005,313,2,,,,,,,,,,
2,15,1502,2,1386,159005,314,2,,,,,,,,,,
2,15,1502,2,1386,159005,315,2,,,,,,,,,,
2,15,1502,2,1386,159005,316,2,,,,,,,,,,
2,15,1502,2,1386,159005,318,2,,,,,,,,,,
2,15,1502,2,1386,159005,319,1,2,2,1,,,,,,2,
2,15,1502,2,1386,159005,321,1,2,2,1,,,,,,2,
2,15,1502,2,1386,159006,301,2,,,,,,,,,,
2,15,1502,2,1386,159006,302,2,,,,,,,,,,
2,15,1502,2,1386,159006,303,2,,,,,,,,,,
2,15,1502,2,1386,159006,304,2,,,,,,,,,,
2,15,1502,2,1386,159006,305,2,,,,,,,,,,
2,15,1502,2,1386,159006,306,2,,,,,,,,,,
2,15,1502,2,1386,159006,307,2,,,,,,,,,,
2,15,1502,2,1386,159006,308,2,,,,,,,,,,
2,15,1502,2,1386,159006,309,2,,,,,,,,,,
2,15,1502,2,1386,159006,312,2,,,,,,,,,,
2,15,1502,2,1386,159006,313,2,,,,,,,,,,
2,15,1502,2,1386,159006,314,2,,,,,,,,,,
2,15,1502,2,1386,159006,315,2,,,,,,,,,,
2,15,1502,2,1386,159006,316,2,,,,,,,,,,
2,15,1502,2,1386,159006,318,2,,,,,,,,,,
2,15,1502,2,1386,159006,319,1,3,2,1,,,,,,2,
2,15,1502,2,1386,159006,321,1,2,2,1,,,,,,2,
2,15,1502,2,1386,159007,301,2,,,,,,,,,,
2,15,1502,2,1386,159007,302,2,,,,,,,,,,
2,15,1502,2,1386,159007,303,2,,,,,,,,,,
2,15,1502,2,1386,159007,304,2,,,,,,,,,,
2,15,1502,2,1386,159007,305,2,,,,,,,,,,
2,15,1502,2,1386,159007,306,2,,,,,,,,,,
2,15,1502,2,1386,159007,307,2,,,,,,,,,,
2,15,1502,2,1386,159007,308,1,1,1,,,,,,,2,
2,15,1502,2,1386,159007,309,2,,,,,,,,,,
2,15,1502,2,1386,159007,312,1,1,1,,,,,,,2,
2,15,1502,2,1386,159007,313,2,,,,,,,,,,
2,15,1502,2,1386,159007,314,2,,,,,,,,,,
2,15,1502,2,1386,159007,315,2,,,,,,,,,,
2,15,1502,2,1386,159007,316,2,,,,,,,,,,
2,15,1502,2,1386,159007,318,2,,,,,,,,,,
2,15,1502,2,1386,159007,319,1,2,1,,,,,,,2,
2,15,1502,2,1386,159007,321,1,2,1,,,,,,,2,
2,15,1502,2,1386,159010,301,2,,,,,,,,,,
2,15,1502,2,1386,159010,302,2,,,,,,,,,,
2,15,1502,2,1386,159010,303,2,,,,,,,,,,
2,15,1502,2,1386,159010,304,2,,,,,,,,,,
2,15,1502,2,1386,159010,305,2,,,,,,,,,,
2,15,1502,2,1386,159010,306,2,,,,,,,,,,
2,15,1502,2,1386,159010,307,2,,,,,,,,,,
2,15,1502,2,1386,159010,308,2,,,,,,,,,,
2,15,1502,2,1386,159010,309,2,,,,,,,,,,
2,15,1502,2,1386,159010,312,1,1,2,1,,,,,,1,3000
2,15,1502,2,1386,159010,313,2,,,,,,,,,,
2,15,1502,2,1386,159010,314,2,,,,,,,,,,
2,15,1502,2,1386,159010,315,2,,,,,,,,,,
2,15,1502,2,1386,159010,316,2,,,,,,,,,,
2,15,1502,2,1386,159010,318,1,1,2,1,,,,,,2,
2,15,1502,2,1386,159010,319,1,2,2,1,3,,,,,2,
2,15,1502,2,1386,159010,321,2,,,,,,,,,,
2,15,1502,2,1386,159011,301,2,,,,,,,,,,
2,15,1502,2,1386,159011,302,2,,,,,,,,,,
2,15,1502,2,1386,159011,303,2,,,,,,,,,,
2,15,1502,2,1386,159011,304,2,,,,,,,,,,
2,15,1502,2,1386,159011,305,2,,,,,,,,,,
2,15,1502,2,1386,159011,306,2,,,,,,,,,,
2,15,1502,2,1386,159011,307,2,,,,,,,,,,
2,15,1502,2,1386,159011,308,2,,,,,,,,,,
2,15,1502,2,1386,159011,309,2,,,,,,,,,,
2,15,1502,2,1386,159011,312,2,,,,,,,,,,
2,15,1502,2,1386,159011,313,2,,,,,,,,,,
2,15,1502,2,1386,159011,314,2,,,,,,,,,,
2,15,1502,2,1386,159011,315,2,,,,,,,,,,
2,15,1502,2,1386,159011,316,2,,,,,,,,,,
2,15,1502,2,1386,159011,318,2,,,,,,,,,,
2,15,1502,2,1386,159011,319,2,,,,,,,,,,
2,15,1502,2,1386,159011,321,2,,,,,,,,,,
2,15,1502,2,1386,159012,301,2,,,,,,,,,,
2,15,1502,2,1386,159012,302,2,,,,,,,,,,
2,15,1502,2,1386,159012,303,2,,,,,,,,,,
2,15,1502,2,1386,159012,304,2,,,,,,,,,,
2,15,1502,2,1386,159012,305,2,,,,,,,,,,
2,15,1502,2,1386,159012,306,2,,,,,,,,,,
2,15,1502,2,1386,159012,307,2,,,,,,,,,,
2,15,1502,2,1386,159012,308,2,,,,,,,,,,
2,15,1502,2,1386,159012,309,2,,,,,,,,,,
2,15,1502,2,1386,159012,312,2,,,,,,,,,,
2,15,1502,2,1386,159012,313,2,,,,,,,,,,
2,15,1502,2,1386,159012,314,2,,,,,,,,,,
2,15,1502,2,1386,159012,315,2,,,,,,,,,,
2,15,1502,2,1386,159012,316,2,,,,,,,,,,
2,15,1502,2,1386,159012,318,2,,,,,,,,,,
2,15,1502,2,1386,159012,319,1,3,1,,,,,,,2,
2,15,1502,2,1386,159012,321,1,2,1,,,,,,,2,
2,15,1503,2,864,159013,301,2,,,,,,,,,,
2,15,1503,2,864,159013,302,1,2,1,,,,,,,2,
2,15,1503,2,864,159013,303,2,,,,,,,,,,
2,15,1503,2,864,159013,304,1,1,1,,,,,,,2,
2,15,1503,2,864,159013,305,2,,,,,,,,,,
2,15,1503,2,864,159013,306,2,,,,,,,,,,
2,15,1503,2,864,159013,307,2,,,,,,,,,,
2,15,1503,2,864,159013,308,1,1,1,,,,,,,2,
2,15,1503,2,864,159013,309,2,,,,,,,,,,
2,15,1503,2,864,159013,312,2,,,,,,,,,,
2,15,1503,2,864,159013,313,2,,,,,,,,,,
2,15,1503,2,864,159013,314,2,,,,,,,,,,
2,15,1503,2,864,159013,315,2,,,,,,,,,,
2,15,1503,2,864,159013,316,2,,,,,,,,,,
2,15,1503,2,864,159013,318,2,,,,,,,,,,
2,15,1503,2,864,159013,319,1,2,1,,,,,,,2,
2,15,1503,2,864,159013,321,1,3,1,,,,,,,2,
2,15,1503,2,864,159014,301,2,,,,,,,,,,
2,15,1503,2,864,159014,302,1,1,1,,,,,,,2,
2,15,1503,2,864,159014,303,2,,,,,,,,,,
2,15,1503,2,864,159014,304,1,1,1,,,,,,,2,
2,15,1503,2,864,159014,305,2,,,,,,,,,,
2,15,1503,2,864,159014,306,2,,,,,,,,,,
2,15,1503,2,864,159014,307,2,,,,,,,,,,
2,15,1503,2,864,159014,308,2,,,,,,,,,,
2,15,1503,2,864,159014,309,2,,,,,,,,,,
2,15,1503,2,864,159014,312,2,,,,,,,,,,
2,15,1503,2,864,159014,313,2,,,,,,,,,,
2,15,1503,2,864,159014,314,2,,,,,,,,,,
2,15,1503,2,864,159014,315,2,,,,,,,,,,
2,15,1503,2,864,159014,316,2,,,,,,,,,,
2,15,1503,2,864,159014,318,2,,,,,,,,,,
2,15,1503,2,864,159014,319,1,3,1,,,,,,,2,
2,15,1503,2,864,159014,321,2,,,,,,,,,,
