"zone","state","lga","sector","ea","cluster_id","tenure_cd","c4q1","c4q2","c4q3"
3,18,1817,2,572,"1817-572",3,0,,
3,18,1817,2,572,"1817-572",4,0,,
3,18,1817,2,572,"1817-572",5,1,3,1
3,18,1817,2,572,"1817-572",6,1,1,1
3,18,1817,2,572,"1817-572",7,1,1,2
3,18,1817,2,726,"1817-726",1,0,,
3,18,1817,2,726,"1817-726",2,0,,
3,18,1817,2,726,"1817-726",3,0,,
3,18,1817,2,726,"1817-726",4,0,,
3,18,1817,2,726,"1817-726",5,1,2,1
3,18,1817,2,726,"1817-726",6,0,,
3,18,1817,2,726,"1817-726",7,1,2,1
3,18,1817,2,880,"1817-880",1,1,3,1
3,18,1817,2,880,"1817-880",2,1,1,1
3,18,1817,2,880,"1817-880",3,1,3,1
3,18,1817,2,880,"1817-880",4,0,,
3,18,1817,2,880,"1817-880",5,1,1,1
3,18,1817,2,880,"1817-880",6,1,3,1
3,18,1817,2,880,"1817-880",7,1,3,1
3,18,1818,2,76,"1818-76",1,0,,
3,18,1818,2,76,"1818-76",2,1,3,2
3,18,1818,2,76,"1818-76",3,0,,
3,18,1818,2,76,"1818-76",4,0,,
3,18,1818,2,76,"1818-76",5,1,2,1
3,18,1818,2,76,"1818-76",6,1,1,1
3,18,1818,2,76,"1818-76",7,1,1,1
3,18,1819,1,818,"1819-818",1,0,,
3,18,1819,1,818,"1819-818",2,0,,
3,18,1819,1,818,"1819-818",3,0,,
3,18,1819,1,818,"1819-818",4,1,3,1
3,18,1819,1,818,"1819-818",5,1,3,1
3,18,1819,1,818,"1819-818",6,1,1,1
3,18,1819,1,818,"1819-818",7,1,1,1
3,18,1820,2,450,"1820-450",1,1,3,1
3,18,1820,2,450,"1820-450",2,1,1,1
3,18,1820,2,450,"1820-450",3,1,1,2
3,18,1820,2,450,"1820-450",4,1,3,2
3,18,1820,2,450,"1820-450",5,1,1,1
3,18,1820,2,450,"1820-450",6,1,1,1
3,18,1820,2,450,"1820-450",7,1,1,2
3,18,1821,2,24,"1821-24",1,0,,
3,18,1821,2,24,"1821-24",2,1,1,1
3,18,1821,2,24,"1821-24",3,0,,
3,18,1821,2,24,"1821-24",4,0,,
3,18,1821,2,24,"1821-24",5,0,,
3,18,1821,2,24,"1821-24",6,0,,
3,18,1821,2,24,"1821-24",7,1,1,1
3,18,1822,2,1898,"1822-1898",1,1,3,2
3,18,1822,2,1898,"1822-1898",2,1,1,2
3,18,1822,2,1898,"1822-1898",3,1,1,2
3,18,1822,2,1898,"1822-1898",4,1,3,1
3,18,1822,2,1898,"1822-1898",5,1,3,2
3,18,1822,2,1898,"1822-1898",6,1,1,2
3,18,1822,2,1898,"1822-1898",7,1,1,2
3,19,1909,2,1684,"1909-1684",1,1,1,1
3,19,1909,2,1684,"1909-1684",2,1,3,1
3,19,1909,2,1684,"1909-1684",3,0,,
3,19,1909,2,1684,"1909-1684",4,1,3,1
3,19,1909,2,1684,"1909-1684",5,1,3,2
3,19,1909,2,1684,"1909-1684",6,1,1,1
3,19,1909,2,1684,"1909-1684",7,1,1,1
3,19,1910,2,808,"1910-808",1,1,1,1
3,19,1910,2,808,"1910-808",2,0,,
3,19,1910,2,808,"1910-808",3,0,,
3,19,1910,2,808,"1910-808",4,0,,
3,19,1910,2,808,"1910-808",5,0,,
3,19,1910,2,808,"1910-808",6,1,1,1
3,19,1910,2,808,"1910-808",7,1,1,1
3,19,1912,1,1510,"1912-1510",1,1,1,1
3,19,1912,1,1510,"1912-1510",2,0,,
3,19,1912,1,1510,"1912-1510",3,0,,
3,19,1912,1,1510,"1912-1510",4,0,,
3,19,1912,1,1510,"1912-1510",5,0,,
3,19,1912,1,1510,"1912-1510",6,1,1,1
3,19,1912,1,1510,"1912-1510",7,1,1,1
3,19,1914,2,934,"1914-934",1,1,1,1
3,19,1914,2,934,"1914-934",2,0,,
3,19,1914,2,934,"1914-934",3,0,,
3,19,1914,2,934,"1914-934",4,0,,
3,19,1914,2,934,"1914-934",5,1,3,2
3,19,1914,2,934,"1914-934",6,1,1,1
3,19,1914,2,934,"1914-934",7,1,1,1
3,19,1919,2,366,"1919-366",1,1,1,1
3,19,1919,2,366,"1919-366",2,0,,
3,19,1919,2,366,"1919-366",3,0,,
3,19,1919,2,366,"1919-366",4,0,,
3,19,1919,2,366,"1919-366",5,1,2,2
3,19,1919,2,366,"1919-366",6,1,1,1
3,19,1919,2,366,"1919-366",7,1,1,1
3,19,1919,2,596,"1919-596",1,1,1,1
3,19,1919,2,596,"1919-596",2,0,,
3,19,1919,2,596,"1919-596",3,0,,
3,19,1919,2,596,"1919-596",4,0,,
3,19,1919,2,596,"1919-596",5,1,2,2
3,19,1919,2,596,"1919-596",6,1,1,1
3,19,1919,2,596,"1919-596",7,1,1,1
3,19,1921,1,842,"1921-842",1,1,1,1
3,19,1921,1,842,"1921-842",2,0,,
3,19,1921,1,842,"1921-842",3,0,,
3,19,1921,1,842,"1921-842",4,0,,
3,19,1921,1,842,"1921-842",5,1,1,1
3,19,1921,1,842,"1921-842",6,1,1,1
3,19,1921,1,842,"1921-842",7,1,1,1
3,19,1923,2,284,"1923-284",1,1,2,1
3,19,1923,2,284,"1923-284",2,0,,
3,19,1923,2,284,"1923-284",3,0,,
3,19,1923,2,284,"1923-284",4,1,3,2
3,19,1923,2,284,"1923-284",5,1,2,1
3,19,1923,2,284,"1923-284",6,1,1,1
3,19,1923,2,284,"1923-284",7,1,1,1
3,19,1924,2,356,"1924-356",1,1,1,1
3,19,1924,2,356,"1924-356",2,0,,
3,19,1924,2,356,"1924-356",3,0,,
3,19,1924,2,356,"1924-356",4,0,,
3,19,1924,2,356,"1924-356",5,1,3,2
3,19,1924,2,356,"1924-356",6,1,1,1
3,19,1924,2,356,"1924-356",7,1,1,1
3,19,1927,2,622,"1927-622",1,1,1,1
3,19,1927,2,622,"1927-622",2,0,,
3,19,1927,2,622,"1927-622",3,0,,
3,19,1927,2,622,"1927-622",4,0,,
3,19,1927,2,622,"1927-622",5,1,3,2
3,19,1927,2,622,"1927-622",6,1,1,1
3,19,1927,2,622,"1927-622",7,1,1,1
3,19,1928,2,526,"1928-526",1,1,1,1
3,19,1928,2,526,"1928-526",2,0,,
3,19,1928,2,526,"1928-526",3,0,,
3,19,1928,2,526,"1928-526",4,0,,
3,19,1928,2,526,"1928-526",5,1,3,2
3,19,1928,2,526,"1928-526",6,1,1,1
3,19,1928,2,526,"1928-526",7,1,1,1
3,19,1929,2,108,"1929-108",1,1,1,1
3,19,1929,2,108,"1929-108",2,0,,
3,19,1929,2,108,"1929-108",3,0,,
3,19,1929,2,108,"1929-108",4,1,1,1
3,19,1929,2,108,"1929-108",5,1,2,2
3,19,1929,2,108,"1929-108",6,1,1,1
3,19,1929,2,108,"1929-108",7,1,1,1
3,19,1933,2,330,"1933-330",1,1,1,1
3,19,1933,2,330,"1933-330",2,0,,
3,19,1933,2,330,"1933-330",3,0,,
3,19,1933,2,330,"1933-330",4,1,3,1
3,19,1933,2,330,"1933-330",5,1,3,2
3,19,1933,2,330,"1933-330",6,1,1,1
3,19,1933,2,330,"1933-330",7,1,1,1
3,19,1940,2,648,"1940-648",1,1,1,1
3,19,1940,2,648,"1940-648",2,0,,
3,19,1940,2,648,"1940-648",3,0,,
3,19,1940,2,648,"1940-648",4,1,1,1
3,19,1940,2,648,"1940-648",5,1,3,1
3,19,1940,2,648,"1940-648",6,1,1,1
3,19,1940,2,648,"1940-648",7,1,1,1
3,19,1941,2,1112,"1941-1112",1,1,3,1
3,19,1941,2,1112,"1941-1112",2,0,,
3,19,1941,2,1112,"1941-1112",3,0,,
3,19,1941,2,1112,"1941-1112",4,1,3,2
3,19,1941,2,1112,"1941-1112",5,1,3,2
3,19,1941,2,1112,"1941-1112",6,1,1,1
3,19,1941,2,1112,"1941-1112",7,1,1,1
3,20,2003,2,1390,"2003-1390",1,1,1,2
3,20,2003,2,1390,"2003-1390",2,0,,
3,20,2003,2,1390,"2003-1390",3,0,,
3,20,2003,2,1390,"2003-1390",4,0,,
3,20,2003,2,1390,"2003-1390",5,1,1,1
3,20,2003,2,1390,"2003-1390",6,1,2,1
3,20,2003,2,1390,"2003-1390",7,1,1,1
3,20,2009,2,144,"2009-144",1,1,1,2
3,20,2009,2,144,"2009-144",2,0,,
3,20,2009,2,144,"2009-144",3,0,,
3,20,2009,2,144,"2009-144",4,0,,
3,20,2009,2,144,"2009-144",5,1,2,2
3,20,2009,2,144,"2009-144",6,1,1,1
3,20,2009,2,144,"2009-144",7,1,1,1
3,20,2010,2,946,"2010-946",1,1,1,1
3,20,2010,2,946,"2010-946",2,0,,
3,20,2010,2,946,"2010-946",3,0,,
3,20,2010,2,946,"2010-946",4,1,1,1
3,20,2010,2,946,"2010-946",5,1,2,1
3,20,2010,2,946,"2010-946",6,1,2,1
3,20,2010,2,946,"2010-946",7,0,,
3,20,2012,1,844,"2012-844",1,1,1,1
3,20,2012,1,844,"2012-844",2,1,2,1
3,20,2012,1,844,"2012-844",3,1,3,1
3,20,2012,1,844,"2012-844",4,1,3,1
3,20,2012,1,844,"2012-844",5,1,3,1
3,20,2012,1,844,"2012-844",6,1,1,1
3,20,2012,1,844,"2012-844",7,1,3,1
3,20,2015,2,1746,"2015-1746",1,1,1,1
3,20,2015,2,1746,"2015-1746",2,1,1,1
3,20,2015,2,1746,"2015-1746",3,0,,
3,20,2015,2,1746,"2015-1746",4,0,,
3,20,2015,2,1746,"2015-1746",5,1,1,1
3,20,2015,2,1746,"2015-1746",6,1,2,1
3,20,2015,2,1746,"2015-1746",7,0,,
3,20,2016,2,2102,"2016-2102",1,1,1,1
3,20,2016,2,2102,"2016-2102",2,0,,
3,20,2016,2,2102,"2016-2102",3,0,,
3,20,2016,2,2102,"2016-2102",4,0,,
3,20,2016,2,2102,"2016-2102",5,1,3,2
3,20,2016,2,2102,"2016-2102",6,1,1,1
3,20,2016,2,2102,"2016-2102",7,1,2,1
3,20,2016,1,408,"2016-408",1,1,1,1
3,20,2016,1,408,"2016-408",2,0,,
3,20,2016,1,408,"2016-408",3,0,,
3,20,2016,1,408,"2016-408",4,0,,
3,20,2016,1,408,"2016-408",5,1,1,1
3,20,2016,1,408,"2016-408",6,1,2,1
3,20,2016,1,408,"2016-408",7,1,3,1
3,20,2018,2,1134,"2018-1134",1,1,1,1
3,20,2018,2,1134,"2018-1134",2,0,,
3,20,2018,2,1134,"2018-1134",3,0,,
3,20,2018,2,1134,"2018-1134",4,1,3,1
3,20,2018,2,1134,"2018-1134",5,1,3,1
3,20,2018,2,1134,"2018-1134",6,1,1,1
3,20,2018,2,1134,"2018-1134",7,0,,
3,20,2021,1,2086,"2021-2086",1,1,1,1
3,20,2021,1,2086,"2021-2086",2,1,2,1
3,20,2021,1,2086,"2021-2086",3,0,,
3,20,2021,1,2086,"2021-2086",4,0,,
3,20,2021,1,2086,"2021-2086",5,1,3,1
3,20,2021,1,2086,"2021-2086",6,1,2,1
3,20,2021,1,2086,"2021-2086",7,1,1,1
3,20,2021,1,2556,"2021-2556",1,1,1,1
3,20,2021,1,2556,"2021-2556",2,0,,
3,20,2021,1,2556,"2021-2556",3,0,,
3,20,2021,1,2556,"2021-2556",4,0,,
3,20,2021,1,2556,"2021-2556",5,1,3,1
3,20,2021,1,2556,"2021-2556",6,1,1,1
3,20,2021,1,2556,"2021-2556",7,1,2,1
3,20,2025,2,2222,"2025-2222",1,1,1,1
3,20,2025,2,2222,"2025-2222",2,0,,
3,20,2025,2,2222,"2025-2222",3,0,,
3,20,2025,2,2222,"2025-2222",4,0,,
3,20,2025,2,2222,"2025-2222",5,1,1,1
3,20,2025,2,2222,"2025-2222",6,1,1,1
3,20,2025,2,2222,"2025-2222",7,1,1,1
3,20,2025,2,760,"2025-760",1,1,3,1
3,20,2025,2,760,"2025-760",2,0,,
3,20,2025,2,760,"2025-760",3,0,,
3,20,2025,2,760,"2025-760",4,0,,
3,20,2025,2,760,"2025-760",5,1,2,1
3,20,2025,2,760,"2025-760",6,1,1,1
3,20,2025,2,760,"2025-760",7,1,1,1
3,20,2026,2,1216,"2026-1216",1,0,,
3,20,2026,2,1216,"2026-1216",2,1,2,1
3,20,2026,2,1216,"2026-1216",3,0,,
3,20,2026,2,1216,"2026-1216",4,0,,
3,20,2026,2,1216,"2026-1216",5,1,1,1
3,20,2026,2,1216,"2026-1216",6,1,1,1
3,20,2026,2,1216,"2026-1216",7,1,1,1
3,20,2028,2,498,"2028-498",1,1,3,1
3,20,2028,2,498,"2028-498",2,0,,
3,20,2028,2,498,"2028-498",3,0,,
3,20,2028,2,498,"2028-498",4,0,,
3,20,2028,2,498,"2028-498",5,1,2,1
3,20,2028,2,498,"2028-498",6,1,3,1
3,20,2028,2,498,"2028-498",7,1,1,1
2,2,203,2,1224,"203-1224",1,0,,
2,2,203,2,1224,"203-1224",2,1,2,1
2,2,203,2,1224,"203-1224",3,1,1,1
2,2,203,2,1224,"203-1224",4,1,3,1
2,2,203,2,1224,"203-1224",5,1,3,1
2,2,203,2,1224,"203-1224",6,0,,
2,2,203,2,1224,"203-1224",7,1,3,1
3,20,2032,2,50,"2032-50",1,1,3,1
3,20,2032,2,50,"2032-50",2,0,,
3,20,2032,2,50,"2032-50",3,0,,
3,20,2032,2,50,"2032-50",4,0,,
3,20,2032,2,50,"2032-50",5,1,3,2
3,20,2032,2,50,"2032-50",6,1,2,1
3,20,2032,2,50,"2032-50",7,1,1,1
3,20,2034,2,908,"2034-908",1,1,1,1
3,20,2034,2,908,"2034-908",2,0,,
3,20,2034,2,908,"2034-908",3,0,,
3,20,2034,2,908,"2034-908",4,1,2,1
3,20,2034,2,908,"2034-908",5,1,2,1
3,20,2034,2,908,"2034-908",6,1,1,1
3,20,2034,2,908,"2034-908",7,1,3,1
2,2,204,2,144,"204-144",1,1,1,1
2,2,204,2,144,"204-144",2,0,,
2,2,204,2,144,"204-144",3,1,3,2
2,2,204,2,144,"204-144",4,1,1,2
2,2,204,2,144,"204-144",5,1,2,1
2,2,204,2,144,"204-144",6,1,1,1
2,2,204,2,144,"204-144",7,1,3,2
2,2,205,2,206,"205-206",1,0,,
2,2,205,2,206,"205-206",2,1,2,1
2,2,205,2,206,"205-206",3,0,,
2,2,205,2,206,"205-206",4,1,3,1
2,2,205,2,206,"205-206",5,1,2,1
2,2,205,2,206,"205-206",6,0,,
2,2,205,2,206,"205-206",7,1,1,1
2,2,205,2,712,"205-712",1,1,1,1
2,2,205,2,712,"205-712",2,1,1,1
2,2,205,2,712,"205-712",3,0,,
2,2,205,2,712,"205-712",4,1,3,1
2,2,205,2,712,"205-712",5,1,3,1
2,2,205,2,712,"205-712",6,1,1,1
2,2,205,2,712,"205-712",7,1,1,1
2,2,207,2,1302,"207-1302",1,0,,
2,2,207,2,1302,"207-1302",2,1,1,1
2,2,207,2,1302,"207-1302",3,0,,
2,2,207,2,1302,"207-1302",4,1,3,1
2,2,207,2,1302,"207-1302",5,1,3,1
2,2,207,2,1302,"207-1302",6,1,1,1
2,2,207,2,1302,"207-1302",7,1,1,1
2,2,207,2,158,"207-158",1,1,1,2
2,2,207,2,158,"207-158",2,1,1,1
2,2,207,2,158,"207-158",3,1,1,1
2,2,207,2,158,"207-158",4,1,3,1
2,2,207,2,158,"207-158",5,1,2,1
2,2,207,2,158,"207-158",6,1,1,1
2,2,207,2,158,"207-158",7,1,3,1
2,2,208,2,300,"208-300",1,0,,
2,2,208,2,300,"208-300",2,1,1,1
2,2,208,2,300,"208-300",3,1,1,1
2,2,208,2,300,"208-300",4,1,3,1
2,2,208,2,300,"208-300",5,0,,
2,2,208,2,300,"208-300",6,0,,
2,2,208,2,300,"208-300",7,1,1,1
2,2,209,2,10,"209-10",1,0,,
2,2,209,2,10,"209-10",2,1,1,1
2,2,209,2,10,"209-10",3,1,1,2
2,2,209,2,10,"209-10",4,1,3,2
2,2,209,2,10,"209-10",5,1,3,2
2,2,209,2,10,"209-10",6,1,3,2
2,2,209,2,10,"209-10",7,1,1,2
2,2,209,2,1040,"209-1040",1,1,1,1
2,2,209,2,1040,"209-1040",2,0,,
2,2,209,2,1040,"209-1040",3,1,1,1
2,2,209,2,1040,"209-1040",4,1,1,1
2,2,209,2,1040,"209-1040",5,1,1,1
2,2,209,2,1040,"209-1040",6,1,2,1
2,2,209,2,1040,"209-1040",7,1,1,1
2,2,210,2,1300,"210-1300",1,1,1,1
2,2,210,2,1300,"210-1300",2,1,1,1
2,2,210,2,1300,"210-1300",3,0,,
2,2,210,2,1300,"210-1300",4,1,3,1
2,2,210,2,1300,"210-1300",5,1,3,1
2,2,210,2,1300,"210-1300",6,1,2,1
2,2,210,2,1300,"210-1300",7,1,3,2
2,2,210,2,924,"210-924",1,1,3,1
2,2,210,2,924,"210-924",2,1,1,2
2,2,210,2,924,"210-924",3,0,,
2,2,210,2,924,"210-924",4,1,3,2
2,2,210,2,924,"210-924",5,1,3,2
2,2,210,2,924,"210-924",6,1,1,2
2,2,210,2,924,"210-924",7,1,1,2
3,21,2101,1,148,"2101-148",1,1,2,1
3,21,2101,1,148,"2101-148",2,1,1,1
3,21,2101,1,148,"2101-148",3,1,3,1
3,21,2101,1,148,"2101-148",4,0,,
3,21,2101,1,148,"2101-148",5,1,1,1
3,21,2101,1,148,"2101-148",6,1,1,1
3,21,2101,1,148,"2101-148",7,1,1,1
3,21,2105,2,1606,"2105-1606",1,0,,
3,21,2105,2,1606,"2105-1606",2,1,2,1
3,21,2105,2,1606,"2105-1606",3,1,2,1
3,21,2105,2,1606,"2105-1606",4,1,3,1
3,21,2105,2,1606,"2105-1606",5,1,2,1
3,21,2105,2,1606,"2105-1606",6,0,,
3,21,2105,2,1606,"2105-1606",7,1,2,1
3,21,2106,2,2822,"2106-2822",1,0,,
3,21,2106,2,2822,"2106-2822",2,1,3,2
3,21,2106,2,2822,"2106-2822",3,1,3,2
3,21,2106,2,2822,"2106-2822",4,0,,
3,21,2106,2,2822,"2106-2822",5,0,,
3,21,2106,2,2822,"2106-2822",6,1,1,1
3,21,2106,2,2822,"2106-2822",7,1,1,1
2,2,211,2,344,"211-344",1,0,,
2,2,211,2,344,"211-344",2,1,1,2
2,2,211,2,344,"211-344",3,1,1,2
2,2,211,2,344,"211-344",4,1,1,1
2,2,211,2,344,"211-344",5,1,1,1
2,2,211,2,344,"211-344",6,1,1,1
2,2,211,2,344,"211-344",7,1,1,1
2,2,211,2,532,"211-532",1,1,3,1
2,2,211,2,532,"211-532",2,1,1,2
2,2,211,2,532,"211-532",3,1,3,2
2,2,211,2,532,"211-532",4,1,3,2
2,2,211,2,532,"211-532",5,1,1,2
2,2,211,2,532,"211-532",6,1,1,1
2,2,211,2,532,"211-532",7,1,1,1
2,2,211,2,668,"211-668",1,1,1,2
2,2,211,2,668,"211-668",2,1,1,1
2,2,211,2,668,"211-668",3,1,2,2
2,2,211,2,668,"211-668",4,1,1,2
2,2,211,2,668,"211-668",5,1,3,2
2,2,211,2,668,"211-668",6,1,1,1
2,2,211,2,668,"211-668",7,1,1,1
3,21,2111,2,260,"2111-260",1,0,,
3,21,2111,2,260,"2111-260",2,1,1,1
3,21,2111,2,260,"2111-260",3,0,,
3,21,2111,2,260,"2111-260",4,0,,
3,21,2111,2,260,"2111-260",5,1,2,1
3,21,2111,2,260,"2111-260",6,1,1,1
3,21,2111,2,260,"2111-260",7,1,1,1
3,21,2112,2,442,"2112-442",1,0,,
3,21,2112,2,442,"2112-442",2,1,1,1
3,21,2112,2,442,"2112-442",3,1,1,1
3,21,2112,2,442,"2112-442",4,0,,
3,21,2112,2,442,"2112-442",5,1,3,1
3,21,2112,2,442,"2112-442",6,1,1,1
3,21,2112,2,442,"2112-442",7,1,1,1
3,21,2115,2,548,"2115-548",1,1,2,1
3,21,2115,2,548,"2115-548",2,0,,
3,21,2115,2,548,"2115-548",3,0,,
3,21,2115,2,548,"2115-548",4,0,,
3,21,2115,2,548,"2115-548",5,1,3,2
3,21,2115,2,548,"2115-548",6,0,,
3,21,2115,2,548,"2115-548",7,1,1,1
3,21,2115,2,926,"2115-926",1,0,,
3,21,2115,2,926,"2115-926",2,1,1,1
3,21,2115,2,926,"2115-926",3,0,,
3,21,2115,2,926,"2115-926",4,0,,
3,21,2115,2,926,"2115-926",5,1,3,1
3,21,2115,2,926,"2115-926",6,1,1,1
3,21,2115,2,926,"2115-926",7,1,1,1
3,21,2119,2,3956,"2119-3956",1,0,,
3,21,2119,2,3956,"2119-3956",2,1,2,1
3,21,2119,2,3956,"2119-3956",3,1,2,1
3,21,2119,2,3956,"2119-3956",4,1,2,1
3,21,2119,2,3956,"2119-3956",5,1,1,1
3,21,2119,2,3956,"2119-3956",6,1,2,1
3,21,2119,2,3956,"2119-3956",7,1,2,1
3,21,2119,2,3992,"2119-3992",1,0,,
3,21,2119,2,3992,"2119-3992",2,1,1,1
3,21,2119,2,3992,"2119-3992",3,1,1,1
3,21,2119,2,3992,"2119-3992",4,1,3,1
3,21,2119,2,3992,"2119-3992",5,1,2,1
3,21,2119,2,3992,"2119-3992",6,1,1,1
3,21,2119,2,3992,"2119-3992",7,0,,
2,2,212,2,100,"212-100",1,0,,
2,2,212,2,100,"212-100",2,1,1,2
2,2,212,2,100,"212-100",3,1,3,2
2,2,212,2,100,"212-100",4,1,3,2
2,2,212,2,100,"212-100",5,0,,
2,2,212,2,100,"212-100",6,0,,
2,2,212,2,100,"212-100",7,1,1,2
2,2,212,2,1254,"212-1254",1,1,3,2
2,2,212,2,1254,"212-1254",2,1,1,1
2,2,212,2,1254,"212-1254",3,1,3,1
2,2,212,2,1254,"212-1254",4,1,3,1
2,2,212,2,1254,"212-1254",5,1,3,1
2,2,212,2,1254,"212-1254",6,1,1,1
2,2,212,2,1254,"212-1254",7,1,1,1
2,2,213,1,1010,"213-1010",1,1,1,1
2,2,213,1,1010,"213-1010",2,1,1,2
2,2,213,1,1010,"213-1010",3,1,2,1
2,2,213,1,1010,"213-1010",4,1,3,2
2,2,213,1,1010,"213-1010",5,1,3,1
2,2,213,1,1010,"213-1010",6,1,1,2
2,2,213,1,1010,"213-1010",7,1,1,2
2,2,213,2,1282,"213-1282",1,1,3,2
2,2,213,2,1282,"213-1282",2,1,1,2
2,2,213,2,1282,"213-1282",3,1,3,1
2,2,213,2,1282,"213-1282",4,1,3,2
2,2,213,2,1282,"213-1282",5,1,2,1
2,2,213,2,1282,"213-1282",6,1,1,2
2,2,213,2,1282,"213-1282",7,1,1,2
2,2,213,2,1406,"213-1406",1,1,1,2
2,2,213,2,1406,"213-1406",2,1,1,2
2,2,213,2,1406,"213-1406",3,0,,
2,2,213,2,1406,"213-1406",4,1,2,2
2,2,213,2,1406,"213-1406",5,1,3,1
2,2,213,2,1406,"213-1406",6,1,1,2
2,2,213,2,1406,"213-1406",7,1,1,2
2,2,215,2,814,"215-814",1,1,3,1
2,2,215,2,814,"215-814",2,1,1,1
2,2,215,2,814,"215-814",3,1,1,1
2,2,215,2,814,"215-814",4,0,,
2,2,215,2,814,"215-814",5,1,2,1
2,2,215,2,814,"215-814",6,1,1,1
2,2,215,2,814,"215-814",7,1,1,1
2,2,218,2,1624,"218-1624",1,0,,
2,2,218,2,1624,"218-1624",2,0,,
2,2,218,2,1624,"218-1624",3,1,1,1
2,2,218,2,1624,"218-1624",4,1,3,1
2,2,218,2,1624,"218-1624",5,0,,
2,2,218,2,1624,"218-1624",6,0,,
2,2,218,2,1624,"218-1624",7,1,1,2
2,2,219,2,124,"219-124",1,0,,
2,2,219,2,124,"219-124",2,0,,
2,2,219,2,124,"219-124",3,1,1,2
2,2,219,2,124,"219-124",4,0,,
2,2,219,2,124,"219-124",5,0,,
2,2,219,2,124,"219-124",6,0,,
2,2,219,2,124,"219-124",7,1,1,2
2,2,220,2,112,"220-112",1,1,1,1
2,2,220,2,112,"220-112",2,1,1,1
2,2,220,2,112,"220-112",3,0,,
2,2,220,2,112,"220-112",4,1,3,1
2,2,220,2,112,"220-112",5,1,3,1
2,2,220,2,112,"220-112",6,0,,
2,2,220,2,112,"220-112",7,0,,
1,22,2203,2,2578,"2203-2578",1,0,,
1,22,2203,2,2578,"2203-2578",2,1,1,1
1,22,2203,2,2578,"2203-2578",3,1,1,1
1,22,2203,2,2578,"2203-2578",4,1,3,1
1,22,2203,2,2578,"2203-2578",5,0,,
1,22,2203,2,2578,"2203-2578",6,1,3,1
1,22,2203,2,2578,"2203-2578",7,1,1,1
1,22,2203,2,266,"2203-266",1,1,1,1
1,22,2203,2,266,"2203-266",2,1,1,1
1,22,2203,2,266,"2203-266",3,1,3,2
1,22,2203,2,266,"2203-266",4,1,3,2
1,22,2203,2,266,"2203-266",5,1,3,2
1,22,2203,2,266,"2203-266",6,1,2,1
1,22,2203,2,266,"2203-266",7,1,1,1
1,22,2208,2,194,"2208-194",1,0,,
1,22,2208,2,194,"2208-194",2,1,1,1
1,22,2208,2,194,"2208-194",3,1,3,2
1,22,2208,2,194,"2208-194",4,1,3,2
1,22,2208,2,194,"2208-194",5,1,3,2
1,22,2208,2,194,"2208-194",6,1,3,2
1,22,2208,2,194,"2208-194",7,1,1,1
1,22,2208,2,642,"2208-642",1,0,,
1,22,2208,2,642,"2208-642",2,0,,
1,22,2208,2,642,"2208-642",3,1,1,1
1,22,2208,2,642,"2208-642",4,1,3,1
1,22,2208,2,642,"2208-642",5,1,3,2
1,22,2208,2,642,"2208-642",6,0,,
1,22,2208,2,642,"2208-642",7,1,1,1
2,2,221,1,750,"221-750",1,1,1,1
2,2,221,1,750,"221-750",2,1,3,1
2,2,221,1,750,"221-750",3,1,3,1
2,2,221,1,750,"221-750",4,1,1,1
2,2,221,1,750,"221-750",5,1,1,1
2,2,221,1,750,"221-750",6,0,,
2,2,221,1,750,"221-750",7,1,2,1
1,22,2211,2,594,"2211-594",1,0,,
1,22,2211,2,594,"2211-594",2,0,,
1,22,2211,2,594,"2211-594",3,1,1,2
1,22,2211,2,594,"2211-594",4,1,3,2
1,22,2211,2,594,"2211-594",5,0,,
1,22,2211,2,594,"2211-594",6,0,,
1,22,2211,2,594,"2211-594",7,1,1,2
1,22,2213,1,100,"2213-100",1,1,1,1
1,22,2213,1,100,"2213-100",2,1,1,1
1,22,2213,1,100,"2213-100",3,1,2,1
1,22,2213,1,100,"2213-100",4,1,3,1
1,22,2213,1,100,"2213-100",5,0,,
1,22,2213,1,100,"2213-100",6,1,1,1
1,22,2213,1,100,"2213-100",7,1,1,1
1,22,2216,1,270,"2216-270",1,1,1,1
1,22,2216,1,270,"2216-270",2,1,1,1
1,22,2216,1,270,"2216-270",3,1,2,1
1,22,2216,1,270,"2216-270",4,1,2,1
1,22,2216,1,270,"2216-270",5,0,,
1,22,2216,1,270,"2216-270",6,0,,
1,22,2216,1,270,"2216-270",7,1,2,1
1,22,2216,1,428,"2216-428",1,1,3,1
1,22,2216,1,428,"2216-428",2,0,,
1,22,2216,1,428,"2216-428",3,1,3,1
1,22,2216,1,428,"2216-428",4,1,1,1
1,22,2216,1,428,"2216-428",5,1,1,1
1,22,2216,1,428,"2216-428",6,1,3,1
1,22,2216,1,428,"2216-428",7,1,3,1
1,22,2216,1,588,"2216-588",1,1,3,1
1,22,2216,1,588,"2216-588",2,1,1,1
1,22,2216,1,588,"2216-588",3,1,2,1
1,22,2216,1,588,"2216-588",4,1,3,1
1,22,2216,1,588,"2216-588",5,1,2,1
1,22,2216,1,588,"2216-588",6,1,3,1
1,22,2216,1,588,"2216-588",7,1,1,1
1,22,2220,1,1296,"2220-1296",1,1,1,1
1,22,2220,1,1296,"2220-1296",2,1,2,1
1,22,2220,1,1296,"2220-1296",3,0,,
1,22,2220,1,1296,"2220-1296",4,1,3,1
1,22,2220,1,1296,"2220-1296",5,1,3,1
