"zone","state","lga","sector","ea","hhid","s11c3q12"
5,12,1209,1,566,129084,
5,12,1211,1,446,129086,
5,12,1211,1,446,129087,
5,12,1211,1,446,129088,
5,12,1211,1,446,129089,
5,12,1211,1,446,129090,
5,12,1211,1,446,129091,
5,12,1211,1,446,129092,
5,12,1211,1,446,129094,
5,12,1211,1,446,129095,
5,12,1211,1,446,129096,
5,12,1211,1,1250,129098,
5,12,1211,1,1250,129099,600
5,12,1211,1,1250,129101,
5,12,1211,1,1250,129104,
5,12,1211,1,1250,129105,
5,12,1211,1,1250,129106,
5,12,1211,1,1250,129108,
5,12,1212,1,2598,129109,
5,12,1212,1,2598,129110,
5,12,1212,1,2598,129111,
5,12,1212,1,2598,129112,
5,12,1212,1,2598,129113,
5,12,1212,1,2598,129114,
5,12,1212,1,2598,129116,
5,12,1212,1,2598,129117,
5,12,1212,1,2598,129120,
5,12,1215,2,810,129122,
5,12,1215,2,810,129123,
5,12,1215,2,810,129124,
5,12,1215,2,810,129125,
5,12,1215,2,810,129127,1500
5,12,1215,2,810,129128,0
5,12,1215,2,810,129129,
5,12,1215,2,810,129130,
5,12,1215,2,810,129131,0
5,12,1215,2,810,129132,
5,12,1216,1,694,129134,
5,12,1216,1,694,129135,
5,12,1216,1,694,129136,1200
5,12,1216,1,694,129137,0
5,12,1216,1,694,129139,
5,12,1216,1,694,129140,
5,12,1216,1,694,129141,500
5,12,1216,1,694,129142,0
5,12,1216,1,694,129143,500
5,12,1218,1,196,129145,0
5,12,1218,1,196,129146,
5,12,1218,1,196,129147,0
5,12,1218,1,196,129148,
5,12,1218,1,196,129152,
5,12,1218,1,196,129153,
5,12,1218,1,196,129154,0
5,12,1218,1,196,129155,
5,12,1218,1,196,129156,0
5,12,1209,1,226,129168,
5,12,1209,1,566,129170,
5,12,1211,1,1250,129173,
5,12,1211,1,1250,129174,
5,12,1212,1,2598,129176,
5,12,1216,1,694,129180,0
5,12,1218,1,196,129182,1500
6,13,1307,1,268,130021,
6,13,1307,,0,130023,
6,13,1307,1,268,130025,200
6,13,1307,1,0,130026,
6,13,1307,1,268,130027,
6,13,1307,1,268,130029,
6,13,1307,1,0,130030,
6,13,1303,1,626,130032,
6,13,1303,1,626,130033,
6,13,1303,1,626,130034,
6,13,1303,1,0,130035,
6,13,1303,1,626,130036,
6,13,1303,1,626,130038,
6,13,1303,1,626,130039,
6,13,1303,1,626,130040,
6,13,1309,2,674,130051,500
6,13,1309,2,674,130052,
6,13,1309,2,0,130053,400
6,13,1309,2,674,130054,
6,13,1309,2,674,130055,
6,13,1309,2,674,130056,
6,13,1309,2,674,130057,
6,13,1309,1,0,130059,350
6,13,1309,2,674,130060,
6,13,1301,,0,139002,
6,13,1301,1,688,139003,
6,13,1301,1,688,139004,
6,13,1301,1,688,139005,
6,13,1301,1,688,139007,
6,13,1301,1,688,139008,
6,13,1301,1,688,139009,
6,13,1301,1,688,139010,
6,13,1301,1,688,139011,
6,13,1301,1,688,139012,
6,13,1303,1,80,139013,
6,13,1303,1,80,139015,
6,13,1303,1,80,139016,
6,13,1303,1,80,139018,
6,13,1303,1,80,139020,
6,13,1303,1,80,139021,
6,13,1303,1,80,139022,
6,13,1303,1,80,139023,
6,13,1303,1,80,139024,
6,13,1306,1,140,139025,
6,13,1306,1,140,139026,
6,13,1306,1,140,139027,
6,13,1306,1,140,139029,
6,13,1306,,0,139030,
6,13,1306,1,140,139031,
6,13,1306,1,140,139032,
6,13,1306,1,140,139033,
6,13,1306,1,140,139034,
6,13,1306,1,140,139035,
6,13,1306,1,342,139036,100
6,13,1306,1,342,139037,
6,13,1306,1,342,139038,200
6,13,1306,1,342,139039,
6,13,1306,1,342,139041,
6,13,1306,1,342,139042,
6,13,1306,1,342,139043,800
6,13,1306,1,342,139044,
6,13,1306,1,342,139046,100
6,13,1306,1,342,139047,100
6,13,1307,1,1002,139048,
6,13,1307,1,1002,139049,
6,13,1307,1,1002,139050,
6,13,1307,1,1002,139052,
6,13,1307,1,1002,139053,
6,13,1307,1,1002,139054,
6,13,1307,1,1002,139055,
6,13,1307,1,1002,139057,
6,13,1307,1,1002,139058,400
6,13,1307,1,1002,139059,
6,13,1307,1,1178,139061,300
6,13,1307,1,1178,139062,
6,13,1307,1,1178,139063,300
6,13,1307,1,1178,139064,
6,13,1307,1,1178,139065,
6,13,1307,1,1178,139067,
6,13,1307,1,1178,139068,100
6,13,1307,1,1178,139069,
6,13,1307,1,1178,139070,
6,13,1307,1,1178,139071,
6,13,1308,1,842,139072,
6,13,1308,1,842,139073,
6,13,1308,1,842,139074,
6,13,1308,1,842,139075,
6,13,1308,1,842,139076,
6,13,1308,1,842,139078,200
6,13,1308,1,842,139079,200
6,13,1308,1,842,139080,
6,13,1308,1,842,139082,
6,13,1308,1,842,139083,
6,13,1311,1,1134,139084,
6,13,1311,1,1134,139085,
6,13,1311,1,1134,139086,
6,13,1311,1,1134,139087,
6,13,1311,1,1134,139089,
6,13,1311,1,1134,139090,
6,13,1311,1,1134,139092,
6,13,1311,1,1134,139093,
6,13,1311,1,1134,139094,
6,13,1311,1,1134,139095,
6,13,1312,1,24,139096,
6,13,1312,1,24,139098,
6,13,1312,1,24,139099,
6,13,1312,1,24,139102,
6,13,1312,1,24,139103,
6,13,1312,1,24,139104,
6,13,1312,1,24,139105,
6,13,1312,1,24,139106,
6,13,1312,1,24,139107,
6,13,1315,1,264,139108,
6,13,1315,1,264,139109,
6,13,1315,1,264,139111,
6,13,1315,1,264,139112,
6,13,1315,1,264,139113,
6,13,1315,1,264,139114,
6,13,1315,1,264,139115,
6,13,1315,1,264,139116,2300
6,13,1316,1,1236,139119,0
6,13,1316,1,1236,139120,
6,13,1316,1,1236,139121,500
6,13,1316,1,1236,139123,500
6,13,1316,1,1236,139124,200
6,13,1316,1,1236,139125,2000
6,13,1316,1,1236,139127,
6,13,1316,1,1236,139128,
6,13,1316,1,1236,139130,
6,13,1303,1,80,139134,
6,13,1312,1,24,139144,0
6,13,1310,1,762,139145,
6,13,1310,1,762,139146,
6,13,1310,1,762,139148,
6,13,1310,1,762,139149,
6,13,1310,1,762,139150,200
6,13,1310,1,762,139151,
6,13,1310,1,762,139152,
6,13,1310,1,762,139153,300
6,13,1310,1,762,139155,
6,13,1310,1,762,139156,
4,14,1401,2,1116,140001,
4,14,1401,2,1116,140003,300
4,14,1401,2,1116,140004,1500
4,14,1401,2,1116,140006,
4,14,1401,2,1116,140007,300
1,37,3706,1,0,140008,
4,14,1401,2,1116,140009,500
4,14,1401,2,1116,140010,
4,14,1408,2,1996,140021,
4,14,1408,2,1996,140022,
4,14,1408,2,1996,140023,2000
4,14,1408,2,1996,140024,
4,14,1408,2,1996,140025,1000
4,14,1408,2,1996,140026,
4,14,1408,2,1996,140027,300
4,14,1408,2,1996,140030,6000
4,14,1406,2,694,140062,
4,14,1406,2,694,140063,
4,14,1406,2,694,140065,1300
4,14,1406,2,694,140066,
4,14,1406,2,694,140067,
4,14,1406,2,694,140068,
4,14,1406,2,694,140069,
4,14,1406,2,694,140070,
4,14,1413,2,670,140072,500
4,14,1403,,0,140073,
4,14,1413,2,670,140074,300
4,14,1413,2,670,140075,1000
4,14,1413,2,0,140076,300
4,14,1413,2,670,140078,200
4,14,1413,2,670,140079,0
4,14,1413,2,670,140080,0
4,14,1410,2,236,140082,
4,14,1410,2,236,140083,
4,14,1410,2,236,140084,600
4,14,1410,2,236,140085,
4,14,1410,2,236,140086,100
4,14,1410,2,236,140087,
4,14,1410,2,236,140089,0
4,14,1410,2,236,140090,0
4,14,1416,2,2314,140121,
4,14,1416,2,2314,140122,
4,14,1416,2,2314,140123,
4,14,1416,2,2314,140124,0
4,14,1416,2,2314,140125,5000
4,14,1416,2,2314,140126,
4,14,1416,2,2314,140127,
4,14,1416,2,2314,140128,
4,14,1416,2,2314,140129,
4,14,1416,2,2314,140130,
4,14,1401,2,386,149001,0
4,14,1401,2,386,149002,0
4,14,1401,,0,149003,
4,14,1401,2,386,149004,
4,14,1401,2,386,149005,
4,14,1401,2,386,149006,
4,14,1401,2,386,149007,
4,14,1401,2,386,149008,100
4,14,1401,2,386,149011,0
4,14,1401,2,386,149012,
4,14,1401,2,746,149013,500
4,14,1401,2,746,149015,
4,14,1401,2,746,149016,200
4,14,1401,2,746,149017,500
4,14,1401,2,746,149018,200
4,14,1401,2,746,149019,500
4,14,1401,2,746,149020,500
4,14,1401,2,746,149021,
4,14,1401,2,746,149022,3600
4,14,1401,2,746,149023,400
4,14,1402,2,1686,149025,
4,14,1402,2,1686,149026,
4,14,1402,2,1686,149028,200
4,14,1402,2,1686,149029,
4,14,1402,2,1686,149030,
4,14,1402,2,1686,149031,
4,14,1402,2,1686,149032,300
4,14,1402,2,1686,149033,
4,14,1402,2,1686,149034,
4,14,1402,2,1686,149036,
4,14,1403,1,306,149037,
4,14,1403,1,306,149038,100
4,14,1403,1,306,149039,
4,14,1403,1,306,149040,
4,14,1403,1,306,149041,
4,14,1403,1,306,149044,
4,14,1403,1,306,149045,
4,14,1403,1,306,149046,
4,14,1403,1,306,149047,
4,14,1403,1,306,149048,
4,14,1403,2,944,149049,
4,14,1403,2,944,149051,200
4,14,1403,2,944,149052,
4,14,1403,2,944,149053,
4,14,1403,2,944,149054,
4,14,1403,2,944,149055,
4,14,1403,2,944,149056,
4,14,1403,2,944,149057,
4,14,1403,2,944,149059,
4,14,1403,2,944,149060,
4,14,1403,1,1418,149061,
4,14,1403,1,1418,149062,
4,14,1403,1,1418,149063,
4,14,1403,1,1418,149065,
4,14,1403,1,1418,149067,
4,14,1403,1,1418,149068,
4,14,1403,1,1418,149070,
4,14,1403,1,1418,149072,
4,14,1405,1,846,149074,
4,14,1405,1,846,149076,
4,14,1405,1,846,149077,
4,14,1405,1,846,149078,
4,14,1405,1,846,149079,
4,14,1405,1,846,149080,
4,14,1405,1,846,149082,
4,14,1405,1,846,149083,
4,14,1406,2,1002,149085,
4,14,1406,2,1002,149086,0
4,14,1406,2,1002,149087,
4,14,1406,2,1002,149088,0
4,14,1406,2,1002,149089,
4,14,1406,2,1002,149090,500
4,14,1406,2,1002,149091,
4,14,1406,2,1002,149093,
4,14,1406,2,1002,149094,
4,14,1406,2,1002,149096,
4,14,1411,2,836,149097,
4,14,1411,2,836,149098,
4,14,1411,2,836,149099,500
4,14,1411,2,836,149101,
4,14,1411,2,836,149102,
4,14,1411,2,836,149103,
4,14,1411,2,836,149104,
4,14,1411,2,836,149105,
4,14,1411,2,836,149107,
4,14,1411,2,836,149108,
4,14,1411,2,1414,149109,1650
4,14,1411,2,1414,149110,
4,14,1411,2,1414,149111,
4,14,1411,2,1414,149112,0
4,14,1411,2,1414,149114,1050
4,14,1411,2,1414,149115,
4,14,1411,2,1414,149116,
4,14,1411,2,1414,149119,800
4,14,1411,2,1414,149120,1500
4,14,1416,2,1134,149122,
4,14,1416,2,1134,149123,
4,14,1416,2,1134,149125,
4,14,1416,2,1134,149126,
4,14,1416,2,1134,149127,300
4,14,1416,2,1134,149128,2000
4,14,1416,2,1134,149129,2000
4,14,1416,2,1134,149130,
4,14,1416,2,1134,149132,
4,14,1417,2,36,149133,4000
4,14,1417,2,36,149134,0
4,14,1417,2,36,149135,4000
4,14,1417,2,36,149136,
4,14,1417,2,36,149138,3500
4,14,1417,2,36,149139,1500
4,14,1417,2,36,149140,2500
4,14,1417,2,36,149142,1800
4,14,1417,2,36,149143,1600
4,14,1403,1,1418,149155,0
4,14,1403,1,1418,149156,
4,14,1411,2,1414,149162,500
2,15,1506,1,398,150001,500
2,15,1506,1,398,150002,100
2,15,1506,1,398,150003,3000
2,15,1506,1,398,150004,0
2,15,1506,1,398,150005,0
2,15,1506,1,398,150006,
2,15,1506,1,398,150007,350
2,15,1506,1,398,150008,
2,15,1506,1,398,150010,
2,15,1508,2,1682,150012,800
2,15,1508,2,1682,150013,400
2,15,1508,2,1682,150014,1000
2,15,1508,2,1682,150015,1000
2,15,1508,2,1682,150016,2100
2,15,1508,2,1682,150017,2800
2,15,1508,2,1682,150018,0
2,15,1508,2,1682,150019,1950
2,15,1508,2,1682,150020,1900
2,15,1511,2,1938,150021,0
2,15,1511,2,1938,150022,200
2,15,1511,2,1938,150023,100
2,15,1511,2,1938,150024,0
2,15,1511,2,1938,150025,10000
2,15,1511,2,1938,150026,500
2,15,1511,2,1938,150027,0
2,15,1511,2,1938,150028,0
2,15,1511,2,1938,150029,400
2,15,1511,2,1938,150030,0
2,15,1503,2,634,150061,
2,15,1503,2,634,150062,200
2,15,1503,2,634,150063,100
2,15,1503,2,634,150064,2500
2,15,1503,2,634,150065,200
2,15,1503,2,634,150066,400
2,15,1503,2,634,150067,2000
2,15,1503,2,634,150068,600
2,15,1503,2,634,150069,500
2,15,1503,2,634,150070,600
1,25,2504,1,0,150071,400
2,15,1501,2,0,150072,
2,34,3407,1,0,150073,
2,15,1506,1,148,150075,
2,15,1506,1,148,150076,
2,15,1506,1,148,150077,
2,15,1506,1,148,150078,
2,15,1508,2,0,150079,600
2,15,1506,1,148,150080,
2,15,1502,2,1386,159001,300
2,15,1502,2,1386,159002,500
2,15,1502,2,1386,159003,500
2,15,1502,2,1386,159004,400
2,15,1502,2,1386,159005,400
2,15,1502,2,1386,159006,5000
2,15,1502,2,1386,159007,1200
2,15,1502,2,1386,159010,600
2,15,1502,2,1386,159011,
2,15,1502,2,1386,159012,1200
2,15,1503,2,864,159013,300
2,15,1503,2,864,159014,300
2,15,1503,2,864,159015,500
2,15,1503,2,864,159016,350
2,15,1503,2,864,159017,500
2,15,1503,2,864,159018,1000
2,15,1503,2,864,159019,400
2,15,1503,2,864,159021,2000
2,15,1503,2,864,159022,1500
2,15,1503,2,864,159023,1200
2,15,1503,2,1076,159025,
2,15,1503,2,1076,159026,
2,15,1503,2,1076,159027,
2,15,1503,2,1076,159028,0
2,15,1503,2,1076,159029,
2,15,1503,2,1076,159032,400
2,15,1503,2,1076,159033,1600
2,15,1503,2,1076,159034,2100
2,15,1503,2,1076,159035,1900
2,15,1506,1,244,159036,
2,15,1506,1,244,159037,1000
2,15,1506,1,244,159038,1000
2,15,1506,1,244,159039,
2,15,1506,1,244,159040,
2,15,1506,1,244,159042,
2,15,1506,1,244,159043,
2,15,1506,1,244,159045,
2,15,1506,1,244,159047,
2,15,1506,1,458,159048,
2,15,1506,1,458,159049,300
2,15,1506,1,458,159050,2000
2,15,1506,1,458,159051,
2,15,1506,1,458,159052,
2,15,1506,1,458,159053,500
2,15,1506,1,458,159055,1200
2,15,1506,1,458,159056,300
2,15,1506,1,458,159057,1000
2,15,1506,1,458,159059,
2,15,1506,1,1328,159060,
2,15,1506,1,1328,159061,
2,15,1506,1,1328,159062,
2,15,1506,1,1328,159063,
2,15,1506,1,1328,159064,
2,15,1506,1,1328,159065,1400
2,15,1506,1,1328,159066,
2,15,1506,1,1328,159067,
2,15,1506,1,1328,159068,1000
2,15,1506,1,1328,159071,
2,15,1509,2,388,159072,600
2,15,1509,2,388,159073,400
2,15,1509,2,388,159074,600
2,15,1509,2,388,159076,100
2,15,1509,2,388,159078,170
2,15,1509,2,388,159079,170
2,15,1509,2,388,159081,0
2,15,1509,2,388,159082,1000
2,15,1509,2,388,159083,100
2,15,1510,2,838,159084,
2,15,1510,2,838,159085,
2,15,1510,2,838,159086,
2,15,1510,2,838,159087,1600
2,15,1510,2,838,159088,800
2,15,1510,2,838,159089,1400
2,15,1510,2,838,159090,
2,15,1510,2,838,159093,
2,15,1510,2,838,159094,1000
2,15,1510,2,838,159095,600
2,15,1511,2,1498,159096,600
2,15,1511,2,1498,159097,1400
2,15,1511,2,1498,159098,1000
2,15,1511,2,1498,159099,300
2,15,1511,2,1498,159100,400
2,15,1511,2,1498,159101,3000
2,15,1511,2,1498,159102,600
2,15,1511,2,1498,159105,4000
2,15,1511,2,1498,159106,150
2,15,1511,2,1498,159107,5000
2,15,1503,2,1076,159111,2000
2,15,1506,1,244,159112,
2,15,1509,2,388,159119,
4,16,1626,2,1546,160001,
4,16,1626,2,1546,160002,
4,16,1626,2,1546,160003,
4,16,1626,2,1546,160004,
4,16,1626,2,1546,160005,
4,16,1626,2,1546,160006,
4,16,1626,2,1546,160007,
4,16,1626,2,1546,160008,
4,16,1626,2,1546,160009,450
4,16,1620,2,0,160010,0
4,16,1622,1,136,160017,
4,16,1622,1,136,160018,500
4,16,1622,1,136,160019,
4,16,1622,1,136,160024,0
4,16,1622,1,136,160025,
4,16,1622,1,136,160032,0
4,16,1622,1,136,160035,
4,16,1622,1,136,160036,1000
4,16,1622,1,136,160041,200
4,16,1613,2,440,160051,0
4,16,1613,2,440,160053,0
4,16,1613,2,440,160054,0
4,16,1613,2,440,160055,
4,16,1613,2,440,160056,0
4,16,1613,2,440,160057,
4,16,1613,2,440,160058,0
4,16,1613,2,440,160059,
4,16,1613,2,440,160060,
4,16,1605,2,180,160144,
4,16,1605,2,180,160145,
4,16,1605,2,180,160146,
4,16,1605,2,180,160147,
4,16,1605,2,180,160148,
4,16,1605,2,180,160149,
4,16,1605,2,180,160150,0
4,16,1605,2,180,160151,300
4,16,1605,2,180,160152,
4,16,1605,2,180,160153,
4,16,1601,2,2484,169001,
4,16,1601,2,2484,169002,
4,16,1601,2,2484,169003,
4,16,1601,2,2484,169004,
4,16,1601,2,2484,169007,
4,16,1601,2,2484,169008,
4,16,1601,2,2484,169009,600
4,16,1601,2,2484,169010,200
4,16,1601,2,2484,169011,0
4,16,1601,2,2484,169012,300
4,16,1602,2,234,169013,
4,16,1602,2,234,169014,
4,16,1602,2,234,169016,
4,16,1602,2,234,169017,
4,16,1602,2,234,169018,
4,16,1602,2,234,169020,200
4,16,1602,2,234,169021,1500
4,16,1602,2,234,169022,
4,16,1602,2,234,169024,
4,16,1607,2,574,169026,0
4,16,1607,2,574,169027,
4,16,1607,2,574,169028,0
4,16,1607,2,574,169029,
4,16,1607,2,574,169030,300
4,16,1607,2,574,169032,
4,16,1607,2,574,169033,
4,16,1607,2,574,169035,
4,16,1607,2,574,169036,400
4,16,1608,2,1480,169038,0
4,16,1608,2,1480,169040,
4,16,1608,2,1480,169041,
4,16,1608,2,1480,169042,
4,16,1608,2,1480,169043,
4,16,1608,2,1480,169044,
4,16,1608,2,1480,169045,
4,16,1608,2,1480,169046,500
4,16,1608,2,1480,169047,
4,16,1608,2,1480,169048,
4,16,1610,2,66,169049,
4,16,1610,2,66,169050,
4,16,1610,2,66,169051,1200
4,16,1610,2,66,169054,500
4,16,1610,2,66,169056,
4,16,1610,2,66,169057,0
4,16,1610,2,66,169058,0
4,16,1610,2,66,169059,200
4,16,1610,2,66,169060,150
4,16,1610,2,490,169061,0
4,16,1610,2,490,169063,
4,16,1610,2,490,169065,400
4,16,1610,2,490,169066,300
4,16,1610,2,490,169067,0
4,16,1610,2,490,169068,400
4,16,1610,2,490,169069,
4,16,1610,2,490,169070,
4,16,1610,2,490,169071,0
4,16,1610,2,490,169072,
4,16,1610,2,776,169073,
4,16,1610,2,776,169075,
4,16,1610,2,776,169076,900
4,16,1610,2,776,169077,
4,16,1610,2,776,169078,
4,16,1610,2,776,169079,3000
4,16,1610,2,776,169080,500
4,16,1610,2,776,169083,500
4,16,1610,2,776,169084,
4,16,1611,2,1878,169085,
4,16,1611,2,1878,169088,
4,16,1611,2,1878,169089,
4,16,1611,2,1878,169091,
4,16,1611,2,1878,169092,
4,16,1611,2,1878,169094,
4,16,1611,2,1878,169095,
4,16,1611,2,1878,169096,
4,16,1615,2,220,169097,
4,16,1615,2,220,169099,0
4,16,1615,2,220,169101,
4,16,1615,2,220,169103,600
4,16,1615,2,220,169104,
4,16,1615,2,220,169105,
4,16,1615,2,220,169106,
4,16,1615,2,220,169107,
4,16,1615,2,220,169108,
4,16,1616,2,902,169109,0
4,16,1616,2,902,169111,
4,16,1616,2,902,169112,300
4,16,1616,2,902,169113,0
4,16,1616,2,902,169114,
4,16,1616,2,902,169115,
4,16,1616,2,902,169116,0
4,16,1616,2,902,169117,
4,16,1616,2,902,169119,
4,16,1616,2,902,169120,
4,16,1627,2,126,169121,1000
4,16,1627,2,126,169122,1000
4,16,1627,2,126,169124,
4,16,1627,2,126,169125,
4,16,1627,2,126,169126,
4,16,1627,2,126,169127,
4,16,1627,2,126,169128,
4,16,1627,2,126,169129,
4,16,1627,2,126,169130,
4,16,1627,2,126,169131,
4,16,1622,2,692,169133,300
4,16,1622,2,692,169134,
4,16,1622,2,692,169136,
4,16,1622,2,692,169137,500
4,16,1622,2,692,169138,0
4,16,1622,2,692,169139,200
4,16,1622,2,692,169141,500
4,16,1622,2,692,169142,400
4,16,1622,2,692,169144,300
4,16,1625,2,210,169145,
4,16,1625,2,210,169147,
4,16,1625,2,210,169148,
4,16,1625,2,210,169149,
4,16,1625,2,210,169150,0
4,16,1625,2,210,169153,
4,16,1625,2,210,169154,
4,16,1625,2,210,169155,
4,16,1625,2,210,169156,
4,16,1602,2,234,169160,
4,16,1610,2,66,169166,
4,16,1610,2,776,169170,0
4,16,1611,2,1878,169171,
4,16,1611,2,1878,169172,200
4,16,1622,2,692,169179,
4,16,1625,2,210,169181,
4,16,1607,2,574,169202,
3,17,1722,2,96,170041,
3,17,1722,2,96,170042,400
3,17,1722,2,96,170043,1200
3,17,1722,2,96,170044,
3,17,1722,2,96,170045,0
3,17,1722,2,96,170046,500
3,17,1722,2,96,170047,1500
3,17,1722,2,96,170048,
3,17,1722,2,96,170049,10000
3,17,1722,2,96,170050,300
3,17,1716,2,1452,170081,200
3,17,1716,2,1452,170082,
3,17,1716,2,1452,170083,
3,17,1716,2,1452,170084,2000
3,17,1716,2,1452,170085,
3,17,1715,1,0,170086,
3,17,1716,2,1452,170087,0
3,17,1716,2,1452,170088,
3,17,1716,2,1452,170089,450
3,17,1716,2,1452,170090,600
3,17,1701,2,10,179001,1500
3,17,1701,2,10,179002,500
3,17,1701,2,10,179003,
3,17,1701,2,10,179004,1000
3,17,1701,2,10,179005,600
3,17,1701,2,10,179006,
3,17,1701,2,10,179008,500
3,17,1701,2,10,179010,
3,17,1701,2,10,179011,
3,17,1701,2,10,179012,
3,17,1707,2,284,179013,200
3,17,1707,2,284,179015,0
3,17,1707,2,284,179017,3000
3,17,1707,2,284,179018,
3,17,1707,2,284,179019,400
3,17,1707,2,284,179020,
3,17,1707,2,284,179021,0
3,17,1707,2,284,179022,400
3,17,1707,2,284,179023,
3,17,1707,2,284,179024,400
3,17,1712,2,126,179025,
3,17,1712,2,126,179026,240
3,17,1712,2,126,179028,200
3,17,1712,2,126,179030,0
3,17,1712,2,126,179031,
3,17,1712,2,126,179032,
3,17,1712,2,126,179033,
3,17,1712,2,126,179034,500
3,17,1712,2,126,179035,200
3,17,1712,2,126,179036,0
3,17,1715,2,3064,179037,
3,17,1715,2,3064,179039,
3,17,1715,2,3064,179041,
3,17,1715,2,3064,179042,
3,17,1715,2,3064,179043,
3,17,1715,2,3064,179044,
3,17,1715,2,3064,179045,600
3,17,1715,2,3064,179046,300
3,17,1715,2,3064,179047,200
3,17,1715,2,3064,179048,
3,17,1716,2,1344,179049,100
3,17,1716,2,1344,179050,0
3,17,1716,2,1344,179052,2000
3,17,1716,2,1344,179053,
3,17,1716,2,1344,179054,
3,17,1716,2,1344,179055,500
3,17,1716,2,1344,179056,400
3,17,1716,2,1344,179058,
3,17,1716,2,1344,179059,600
3,17,1716,2,1344,179060,
3,17,1717,2,378,179061,300
6,24,2417,,0,179062,
3,17,1717,2,378,179063,
3,17,1717,2,378,179064,2000
3,17,1717,2,378,179065,1000
3,17,1717,2,378,179067,
3,17,1717,2,378,179068,
3,17,1717,2,378,179069,
3,17,1717,2,378,179070,150
3,17,1717,2,378,179072,
3,17,1721,1,1272,179073,
3,17,1721,1,1272,179074,
3,17,1721,1,1272,179075,
3,17,1721,1,1272,179076,
3,17,1721,1,1272,179077,
3,17,1721,1,1272,179079,0
3,17,1718,,0,179080,
3,17,1721,1,1272,179081,
3,17,1721,1,1272,179082,
3,17,1721,1,1272,179084,
3,17,1723,1,668,179085,
3,17,1723,1,668,179086,500
3,17,1723,1,668,179087,
3,17,1723,1,668,179089,0
3,17,1723,1,668,179091,
3,17,1723,1,668,179092,
3,17,1723,1,668,179093,
3,17,1723,1,668,179095,
3,17,1723,1,668,179096,
3,17,1725,2,200,179097,
3,17,1725,2,200,179098,0
3,17,1725,2,200,179100,600
3,17,1725,2,200,179101,
3,17,1725,2,200,179102,0
3,17,1725,2,200,179103,
3,17,1725,2,200,179104,
3,17,1725,2,200,179105,300
3,17,1725,2,200,179106,
3,17,1725,2,200,179108,
3,17,1723,1,668,179124,
3,18,1804,1,2690,180001,
3,18,1804,1,2690,180003,
3,18,1804,1,2690,180004,
3,18,1804,1,2690,180005,
3,18,1804,1,2690,180006,
3,18,1804,1,2690,180007,
3,18,1804,1,2690,180008,
3,18,1804,1,0,180009,
3,18,1803,2,840,180031,400
3,18,1803,2,840,180032,1000
3,18,1803,2,840,180033,400
3,18,1803,2,840,180034,4000
3,18,1803,2,840,180035,0
3,18,1803,2,840,180036,0
3,18,1803,2,840,180037,0
3,18,1803,2,840,180038,7000
3,18,1803,2,840,180039,2000
3,18,1803,2,0,180040,1000
3,18,1816,1,378,180041,600
3,18,1816,1,378,180042,1000
3,18,1816,1,378,180043,400
3,18,1816,1,378,180044,0
3,18,1816,1,378,180045,
3,18,1816,1,378,180046,
3,18,1816,1,378,180047,0
3,18,1816,1,378,180049,800
3,18,1816,1,378,180050,700
3,18,1820,2,450,180091,0
3,18,1820,2,450,180092,200
3,18,1820,2,450,180093,600
3,18,1820,2,450,180094,1000
3,18,1820,2,450,180095,500
3,18,1820,2,450,180096,1000
3,18,1820,2,450,180097,800
3,18,1820,2,450,180098,0
3,18,1820,2,450,180099,600
3,18,1820,2,450,180100,600
3,18,1802,2,1040,189003,2000
3,18,1802,2,1040,189005,1300
3,18,1802,2,1040,189006,2500
3,18,1802,2,1040,189007,5000
3,18,1802,2,1040,189008,0
3,18,1802,2,1040,189009,
3,18,1802,2,1040,189010,1200
3,18,1802,2,1040,189011,3000
3,18,1802,2,1040,189012,400
3,18,1802,2,1554,189014,1400
3,18,1802,2,1554,189015,1800
3,18,1802,2,1554,189016,2400
3,18,1802,2,1554,189017,2000
3,18,1802,2,1554,189018,600
3,18,1802,2,1554,189019,600
3,18,1802,2,1554,189020,2000
3,18,1802,2,1554,189021,1400
3,18,1802,2,1554,189023,1200
3,18,1802,2,1554,189024,0
3,18,1802,1,3204,189025,
3,18,1802,1,3204,189028,
3,18,1802,1,3204,189029,200
3,18,1802,1,3204,189031,
3,18,1802,1,3204,189032,
3,18,1802,1,3204,189033,
3,18,1802,1,3204,189034,
3,18,1802,1,3204,189035,
3,18,1802,1,3204,189036,
3,18,1805,2,674,189037,500
3,18,1805,2,674,189038,500
3,18,1805,2,674,189039,700
3,18,1805,2,674,189040,1000
3,18,1805,2,674,189041,0
3,18,1805,2,674,189042,0
3,18,1805,2,674,189043,1500
3,18,1805,2,674,189045,800
3,18,1805,2,674,189047,400
3,18,1805,2,674,189048,500
3,18,1805,2,792,189049,400
3,18,1805,2,792,189051,500
3,18,1805,2,792,189052,0
3,18,1805,2,792,189053,500
3,18,1805,2,792,189054,300
3,18,1805,2,792,189055,
3,18,1805,2,792,189056,100
3,18,1805,2,792,189057,100
3,18,1805,2,792,189058,1700
3,18,1805,2,792,189060,1200
3,18,1807,2,1754,189062,15000
3,18,1807,2,1754,189064,0
3,18,1807,2,1754,189065,0
3,18,1807,2,1754,189066,1350
3,18,1807,2,1754,189067,500
3,18,1807,2,1754,189068,0
3,18,1807,2,1754,189069,200
3,18,1807,2,1754,189070,0
3,18,1807,2,1754,189071,1500
3,18,1807,2,1754,189072,2500
