"zone","state","lga","sector","ea","hhid","item_cd","s10cq8"
3,20,2003,2,1390,209011,10,5
3,20,2003,2,1390,209011,11,7
3,20,2003,2,1390,209012,1,7
3,20,2003,2,1390,209012,2,0
3,20,2003,2,1390,209012,3,2
3,20,2003,2,1390,209012,4,7
3,20,2003,2,1390,209012,5,0
3,20,2003,2,1390,209012,6,0
3,20,2003,2,1390,209012,7,0
3,20,2003,2,1390,209012,8,0
3,20,2003,2,1390,209012,9,7
3,20,2003,2,1390,209012,10,3
3,20,2003,2,1390,209012,11,7
3,20,2009,2,144,209014,1,3
3,20,2009,2,144,209014,2,2
3,20,2009,2,144,209014,3,3
3,20,2009,2,144,209014,4,7
3,20,2009,2,144,209014,5,1
3,20,2009,2,144,209014,6,0
3,20,2009,2,144,209014,7,3
3,20,2009,2,144,209014,8,2
3,20,2009,2,144,209014,9,7
3,20,2009,2,144,209014,10,2
3,20,2009,2,144,209014,11,7
3,20,2009,2,144,209015,1,6
3,20,2009,2,144,209015,2,2
3,20,2009,2,144,209015,3,2
3,20,2009,2,144,209015,4,4
3,20,2009,2,144,209015,5,2
3,20,2009,2,144,209015,6,0
3,20,2009,2,144,209015,7,2
3,20,2009,2,144,209015,8,3
3,20,2009,2,144,209015,9,5
3,20,2009,2,144,209015,10,6
3,20,2009,2,144,209015,11,4
3,20,2009,2,144,209016,1,2
3,20,2009,2,144,209016,2,2
3,20,2009,2,144,209016,3,1
3,20,2009,2,144,209016,4,3
3,20,2009,2,144,209016,5,1
3,20,2009,2,144,209016,6,1
3,20,2009,2,144,209016,7,1
3,20,2009,2,144,209016,8,2
3,20,2009,2,144,209016,9,2
3,20,2009,2,144,209016,10,3
3,20,2009,2,144,209016,11,1
3,20,2009,2,144,209017,1,4
3,20,2009,2,144,209017,2,2
3,20,2009,2,144,209017,3,2
3,20,2009,2,144,209017,4,6
3,20,2009,2,144,209017,5,3
3,20,2009,2,144,209017,6,0
3,20,2009,2,144,209017,7,0
3,20,2009,2,144,209017,8,5
3,20,2009,2,144,209017,9,6
3,20,2009,2,144,209017,10,6
3,20,2009,2,144,209017,11,5
3,20,2009,2,144,209018,1,4
3,20,2009,2,144,209018,2,2
3,20,2009,2,144,209018,3,2
3,20,2009,2,144,209018,4,3
3,20,2009,2,144,209018,5,2
3,20,2009,2,144,209018,6,0
3,20,2009,2,144,209018,7,2
3,20,2009,2,144,209018,8,4
3,20,2009,2,144,209018,9,5
3,20,2009,2,144,209018,10,6
3,20,2009,2,144,209018,11,4
3,20,2009,2,144,209019,1,3
3,20,2009,2,144,209019,2,1
3,20,2009,2,144,209019,3,2
3,20,2009,2,144,209019,4,1
3,20,2009,2,144,209019,5,1
3,20,2009,2,144,209019,6,2
3,20,2009,2,144,209019,7,3
3,20,2009,2,144,209019,8,3
3,20,2009,2,144,209019,9,4
3,20,2009,2,144,209019,10,2
3,20,2009,2,144,209019,11,2
3,20,2009,2,144,209020,1,3
3,20,2009,2,144,209020,2,2
3,20,2009,2,144,209020,3,1
3,20,2009,2,144,209020,4,3
3,20,2009,2,144,209020,5,2
3,20,2009,2,144,209020,6,1
3,20,2009,2,144,209020,7,2
3,20,2009,2,144,209020,8,1
3,20,2009,2,144,209020,9,3
3,20,2009,2,144,209020,10,3
3,20,2009,2,144,209020,11,2
3,20,2009,2,144,209021,1,2
3,20,2009,2,144,209021,2,2
3,20,2009,2,144,209021,3,1
3,20,2009,2,144,209021,4,3
3,20,2009,2,144,209021,5,0
3,20,2009,2,144,209021,6,2
3,20,2009,2,144,209021,7,1
3,20,2009,2,144,209021,8,2
3,20,2009,2,144,209021,9,2
3,20,2009,2,144,209021,10,3
3,20,2009,2,144,209021,11,2
3,20,2009,2,144,209022,1,2
3,20,2009,2,144,209022,2,3
3,20,2009,2,144,209022,3,3
3,20,2009,2,144,209022,4,7
3,20,2009,2,144,209022,5,2
3,20,2009,2,144,209022,6,0
3,20,2009,2,144,209022,7,2
3,20,2009,2,144,209022,8,3
3,20,2009,2,144,209022,9,7
3,20,2009,2,144,209022,10,0
3,20,2009,2,144,209022,11,7
3,20,2009,2,144,209023,1,3
3,20,2009,2,144,209023,2,0
3,20,2009,2,144,209023,3,2
3,20,2009,2,144,209023,4,7
3,20,2009,2,144,209023,5,2
3,20,2009,2,144,209023,6,0
3,20,2009,2,144,209023,7,0
3,20,2009,2,144,209023,8,3
3,20,2009,2,144,209023,9,7
3,20,2009,2,144,209023,10,2
3,20,2009,2,144,209023,11,7
3,20,2010,2,946,209025,1,7
3,20,2010,2,946,209025,2,4
3,20,2010,2,946,209025,3,2
3,20,2010,2,946,209025,4,7
3,20,2010,2,946,209025,5,7
3,20,2010,2,946,209025,6,0
3,20,2010,2,946,209025,7,3
3,20,2010,2,946,209025,8,4
3,20,2010,2,946,209025,9,7
3,20,2010,2,946,209025,10,7
3,20,2010,2,946,209025,11,7
3,20,2010,2,946,209026,1,7
3,20,2010,2,946,209026,2,3
3,20,2010,2,946,209026,3,2
3,20,2010,2,946,209026,4,7
3,20,2010,2,946,209026,5,1
3,20,2010,2,946,209026,6,0
3,20,2010,2,946,209026,7,1
3,20,2010,2,946,209026,8,1
3,20,2010,2,946,209026,9,7
3,20,2010,2,946,209026,10,7
3,20,2010,2,946,209026,11,7
3,20,2010,2,946,209027,1,5
3,20,2010,2,946,209027,2,7
3,20,2010,2,946,209027,3,5
3,20,2010,2,946,209027,4,7
3,20,2010,2,946,209027,5,5
3,20,2010,2,946,209027,6,0
3,20,2010,2,946,209027,7,4
3,20,2010,2,946,209027,8,4
3,20,2010,2,946,209027,9,7
3,20,2010,2,946,209027,10,7
3,20,2010,2,946,209027,11,7
3,20,2010,2,946,209028,1,6
3,20,2010,2,946,209028,2,4
3,20,2010,2,946,209028,3,1
3,20,2010,2,946,209028,4,7
3,20,2010,2,946,209028,5,3
3,20,2010,2,946,209028,6,3
3,20,2010,2,946,209028,7,2
3,20,2010,2,946,209028,8,5
3,20,2010,2,946,209028,9,7
3,20,2010,2,946,209028,10,5
3,20,2010,2,946,209028,11,5
3,20,2010,2,946,209029,1,5
3,20,2010,2,946,209029,2,0
3,20,2010,2,946,209029,3,3
3,20,2010,2,946,209029,4,6
3,20,2010,2,946,209029,5,1
3,20,2010,2,946,209029,6,0
3,20,2010,2,946,209029,7,1
3,20,2010,2,946,209029,8,2
3,20,2010,2,946,209029,9,6
3,20,2010,2,946,209029,10,6
3,20,2010,2,946,209029,11,7
3,20,2010,2,946,209030,1,3
3,20,2010,2,946,209030,2,0
3,20,2010,2,946,209030,3,2
3,20,2010,2,946,209030,4,6
3,20,2010,2,946,209030,5,1
3,20,2010,2,946,209030,6,0
3,20,2010,2,946,209030,7,1
3,20,2010,2,946,209030,8,0
3,20,2010,2,946,209030,9,7
3,20,2010,2,946,209030,10,5
3,20,2010,2,946,209030,11,2
3,20,2010,2,946,209031,1,5
3,20,2010,2,946,209031,2,2
3,20,2010,2,946,209031,3,2
3,20,2010,2,946,209031,4,3
3,20,2010,2,946,209031,5,1
3,20,2010,2,946,209031,6,0
3,20,2010,2,946,209031,7,0
3,20,2010,2,946,209031,8,0
3,20,2010,2,946,209031,9,7
3,20,2010,2,946,209031,10,0
3,20,2010,2,946,209031,11,7
3,20,2010,2,946,209033,1,7
3,20,2010,2,946,209033,2,3
3,20,2010,2,946,209033,3,4
3,20,2010,2,946,209033,4,7
3,20,2010,2,946,209033,5,3
3,20,2010,2,946,209033,6,3
3,20,2010,2,946,209033,7,1
3,20,2010,2,946,209033,8,0
3,20,2010,2,946,209033,9,7
3,20,2010,2,946,209033,10,6
3,20,2010,2,946,209033,11,7
3,20,2010,2,946,209035,1,7
3,20,2010,2,946,209035,2,2
3,20,2010,2,946,209035,3,6
3,20,2010,2,946,209035,4,7
3,20,2010,2,946,209035,5,2
3,20,2010,2,946,209035,6,1
3,20,2010,2,946,209035,7,1
3,20,2010,2,946,209035,8,2
3,20,2010,2,946,209035,9,7
3,20,2010,2,946,209035,10,7
3,20,2010,2,946,209035,11,6
3,20,2010,2,946,209036,1,7
3,20,2010,2,946,209036,2,4
3,20,2010,2,946,209036,3,4
3,20,2010,2,946,209036,4,7
3,20,2010,2,946,209036,5,7
3,20,2010,2,946,209036,6,4
3,20,2010,2,946,209036,7,2
3,20,2010,2,946,209036,8,4
3,20,2010,2,946,209036,9,7
3,20,2010,2,946,209036,10,7
3,20,2010,2,946,209036,11,7
3,20,2016,1,408,209037,1,4
3,20,2016,1,408,209037,2,0
3,20,2016,1,408,209037,3,4
3,20,2016,1,408,209037,4,6
3,20,2016,1,408,209037,5,3
3,20,2016,1,408,209037,6,1
3,20,2016,1,408,209037,7,3
3,20,2016,1,408,209037,8,2
3,20,2016,1,408,209037,9,3
3,20,2016,1,408,209037,10,4
3,20,2016,1,408,209037,11,4
3,20,2016,1,408,209038,1,4
3,20,2016,1,408,209038,2,3
3,20,2016,1,408,209038,3,3
3,20,2016,1,408,209038,4,7
3,20,2016,1,408,209038,5,2
3,20,2016,1,408,209038,6,2
3,20,2016,1,408,209038,7,1
3,20,2016,1,408,209038,8,2
3,20,2016,1,408,209038,9,7
3,20,2016,1,408,209038,10,4
3,20,2016,1,408,209038,11,6
3,20,2016,1,408,209041,1,6
3,20,2016,1,408,209041,2,4
3,20,2016,1,408,209041,3,4
3,20,2016,1,408,209041,4,7
3,20,2016,1,408,209041,5,1
3,20,2016,1,408,209041,6,0
3,20,2016,1,408,209041,7,0
3,20,2016,1,408,209041,8,3
3,20,2016,1,408,209041,9,7
3,20,2016,1,408,209041,10,3
3,20,2016,1,408,209041,11,6
3,20,2016,1,408,209042,1,4
3,20,2016,1,408,209042,2,0
3,20,2016,1,408,209042,3,3
3,20,2016,1,408,209042,4,4
3,20,2016,1,408,209042,5,3
3,20,2016,1,408,209042,6,0
3,20,2016,1,408,209042,7,3
3,20,2016,1,408,209042,8,4
3,20,2016,1,408,209042,9,5
3,20,2016,1,408,209042,10,5
3,20,2016,1,408,209042,11,6
3,20,2016,1,408,209043,1,5
3,20,2016,1,408,209043,2,1
3,20,2016,1,408,209043,3,2
3,20,2016,1,408,209043,4,5
3,20,2016,1,408,209043,5,3
3,20,2016,1,408,209043,6,0
3,20,2016,1,408,209043,7,2
3,20,2016,1,408,209043,8,4
3,20,2016,1,408,209043,9,5
3,20,2016,1,408,209043,10,4
3,20,2016,1,408,209043,11,5
3,20,2016,1,408,209044,1,5
3,20,2016,1,408,209044,2,0
3,20,2016,1,408,209044,3,3
3,20,2016,1,408,209044,4,6
3,20,2016,1,408,209044,5,2
3,20,2016,1,408,209044,6,0
3,20,2016,1,408,209044,7,0
3,20,2016,1,408,209044,8,3
3,20,2016,1,408,209044,9,5
3,20,2016,1,408,209044,10,5
3,20,2016,1,408,209044,11,4
3,20,2016,1,408,209045,1,5
3,20,2016,1,408,209045,2,0
3,20,2016,1,408,209045,3,3
3,20,2016,1,408,209045,4,5
3,20,2016,1,408,209045,5,3
3,20,2016,1,408,209045,6,0
3,20,2016,1,408,209045,7,3
3,20,2016,1,408,209045,8,4
3,20,2016,1,408,209045,9,5
3,20,2016,1,408,209045,10,4
3,20,2016,1,408,209045,11,6
3,20,2016,1,408,209046,1,7
3,20,2016,1,408,209046,2,4
3,20,2016,1,408,209046,3,4
3,20,2016,1,408,209046,4,7
3,20,2016,1,408,209046,5,0
3,20,2016,1,408,209046,6,0
3,20,2016,1,408,209046,7,0
3,20,2016,1,408,209046,8,0
3,20,2016,1,408,209046,9,7
3,20,2016,1,408,209046,10,4
3,20,2016,1,408,209046,11,7
3,20,2016,1,408,209047,1,7
3,20,2016,1,408,209047,2,4
3,20,2016,1,408,209047,3,4
3,20,2016,1,408,209047,4,7
3,20,2016,1,408,209047,5,3
3,20,2016,1,408,209047,6,0
3,20,2016,1,408,209047,7,5
3,20,2016,1,408,209047,8,5
3,20,2016,1,408,209047,9,7
3,20,2016,1,408,209047,10,5
3,20,2016,1,408,209047,11,7
3,20,2016,1,408,209048,1,4
3,20,2016,1,408,209048,2,3
3,20,2016,1,408,209048,3,3
3,20,2016,1,408,209048,4,7
3,20,2016,1,408,209048,5,5
3,20,2016,1,408,209048,6,0
3,20,2016,1,408,209048,7,3
3,20,2016,1,408,209048,8,7
3,20,2016,1,408,209048,9,7
3,20,2016,1,408,209048,10,4
3,20,2016,1,408,209048,11,7
3,20,2016,2,2102,209049,1,7
3,20,2016,2,2102,209049,2,2
3,20,2016,2,2102,209049,3,4
3,20,2016,2,2102,209049,4,4
3,20,2016,2,2102,209049,5,0
3,20,2016,2,2102,209049,6,0
3,20,2016,2,2102,209049,7,2
3,20,2016,2,2102,209049,8,3
3,20,2016,2,2102,209049,9,6
3,20,2016,2,2102,209049,10,2
3,20,2016,2,2102,209049,11,3
3,20,2016,2,2102,209050,1,7
3,20,2016,2,2102,209050,2,2
3,20,2016,2,2102,209050,3,1
3,20,2016,2,2102,209050,4,5
3,20,2016,2,2102,209050,5,0
3,20,2016,2,2102,209050,6,0
3,20,2016,2,2102,209050,7,0
3,20,2016,2,2102,209050,8,2
3,20,2016,2,2102,209050,9,7
3,20,2016,2,2102,209050,10,2
3,20,2016,2,2102,209050,11,7
3,20,2016,2,2102,209051,1,7
3,20,2016,2,2102,209051,2,1
3,20,2016,2,2102,209051,3,3
3,20,2016,2,2102,209051,4,3
3,20,2016,2,2102,209051,5,1
3,20,2016,2,2102,209051,6,0
3,20,2016,2,2102,209051,7,0
3,20,2016,2,2102,209051,8,1
3,20,2016,2,2102,209051,9,6
3,20,2016,2,2102,209051,10,2
3,20,2016,2,2102,209051,11,7
3,20,2016,2,2102,209052,1,4
3,20,2016,2,2102,209052,2,2
3,20,2016,2,2102,209052,3,3
3,20,2016,2,2102,209052,4,5
3,20,2016,2,2102,209052,5,2
3,20,2016,2,2102,209052,6,0
3,20,2016,2,2102,209052,7,2
3,20,2016,2,2102,209052,8,6
3,20,2016,2,2102,209052,9,4
3,20,2016,2,2102,209052,10,5
3,20,2016,2,2102,209052,11,6
3,20,2016,2,2102,209053,1,6
3,20,2016,2,2102,209053,2,2
3,20,2016,2,2102,209053,3,3
3,20,2016,2,2102,209053,4,4
3,20,2016,2,2102,209053,5,0
3,20,2016,2,2102,209053,6,0
3,20,2016,2,2102,209053,7,2
3,20,2016,2,2102,209053,8,5
3,20,2016,2,2102,209053,9,4
3,20,2016,2,2102,209053,10,6
3,20,2016,2,2102,209053,11,5
3,20,2016,2,2102,209055,1,6
3,20,2016,2,2102,209055,2,0
3,20,2016,2,2102,209055,3,3
3,20,2016,2,2102,209055,4,5
3,20,2016,2,2102,209055,5,0
3,20,2016,2,2102,209055,6,0
3,20,2016,2,2102,209055,7,0
3,20,2016,2,2102,209055,8,5
3,20,2016,2,2102,209055,9,3
3,20,2016,2,2102,209055,10,0
3,20,2016,2,2102,209055,11,4
3,20,2016,2,2102,209056,1,7
3,20,2016,2,2102,209056,2,2
3,20,2016,2,2102,209056,3,0
3,20,2016,2,2102,209056,4,7
3,20,2016,2,2102,209056,5,0
3,20,2016,2,2102,209056,6,0
3,20,2016,2,2102,209056,7,0
3,20,2016,2,2102,209056,8,7
3,20,2016,2,2102,209056,9,7
3,20,2016,2,2102,209056,10,0
3,20,2016,2,2102,209056,11,7
3,20,2016,2,2102,209058,1,7
3,20,2016,2,2102,209058,2,0
3,20,2016,2,2102,209058,3,4
3,20,2016,2,2102,209058,4,7
3,20,2016,2,2102,209058,5,0
3,20,2016,2,2102,209058,6,0
3,20,2016,2,2102,209058,7,0
3,20,2016,2,2102,209058,8,5
3,20,2016,2,2102,209058,9,7
3,20,2016,2,2102,209058,10,0
3,20,2016,2,2102,209058,11,7
3,20,2016,2,2102,209059,1,7
3,20,2016,2,2102,209059,2,0
3,20,2016,2,2102,209059,3,2
3,20,2016,2,2102,209059,4,7
3,20,2016,2,2102,209059,5,0
3,20,2016,2,2102,209059,6,0
3,20,2016,2,2102,209059,7,0
3,20,2016,2,2102,209059,8,4
3,20,2016,2,2102,209059,9,7
3,20,2016,2,2102,209059,10,0
3,20,2016,2,2102,209059,11,7
3,20,2016,2,2102,209060,1,7
3,20,2016,2,2102,209060,2,3
3,20,2016,2,2102,209060,3,4
3,20,2016,2,2102,209060,4,7
3,20,2016,2,2102,209060,5,0
3,20,2016,2,2102,209060,6,0
3,20,2016,2,2102,209060,7,0
3,20,2016,2,2102,209060,8,0
3,20,2016,2,2102,209060,9,7
3,20,2016,2,2102,209060,10,4
3,20,2016,2,2102,209060,11,7
3,20,2021,1,2086,209062,1,7
3,20,2021,1,2086,209062,2,0
3,20,2021,1,2086,209062,3,3
3,20,2021,1,2086,209062,4,5
3,20,2021,1,2086,209062,5,0
3,20,2021,1,2086,209062,6,0
3,20,2021,1,2086,209062,7,0
3,20,2021,1,2086,209062,8,0
3,20,2021,1,2086,209062,9,7
3,20,2021,1,2086,209062,10,5
3,20,2021,1,2086,209062,11,7
3,20,2021,1,2086,209063,1,7
3,20,2021,1,2086,209063,2,0
3,20,2021,1,2086,209063,3,2
3,20,2021,1,2086,209063,4,6
3,20,2021,1,2086,209063,5,0
3,20,2021,1,2086,209063,6,0
3,20,2021,1,2086,209063,7,0
3,20,2021,1,2086,209063,8,0
3,20,2021,1,2086,209063,9,7
3,20,2021,1,2086,209063,10,5
3,20,2021,1,2086,209063,11,7
3,20,2021,1,2086,209064,1,7
3,20,2021,1,2086,209064,2,0
3,20,2021,1,2086,209064,3,4
3,20,2021,1,2086,209064,4,5
3,20,2021,1,2086,209064,5,0
3,20,2021,1,2086,209064,6,0
3,20,2021,1,2086,209064,7,0
3,20,2021,1,2086,209064,8,0
3,20,2021,1,2086,209064,9,7
3,20,2021,1,2086,209064,10,6
3,20,2021,1,2086,209064,11,7
3,20,2021,1,2086,209066,1,7
3,20,2021,1,2086,209066,2,0
3,20,2021,1,2086,209066,3,3
3,20,2021,1,2086,209066,4,5
3,20,2021,1,2086,209066,5,0
3,20,2021,1,2086,209066,6,0
3,20,2021,1,2086,209066,7,0
3,20,2021,1,2086,209066,8,0
3,20,2021,1,2086,209066,9,7
3,20,2021,1,2086,209066,10,5
3,20,2021,1,2086,209066,11,7
3,20,2021,1,2086,209067,1,7
3,20,2021,1,2086,209067,2,0
3,20,2021,1,2086,209067,3,3
3,20,2021,1,2086,209067,4,7
3,20,2021,1,2086,209067,5,7
3,20,2021,1,2086,209067,6,0
3,20,2021,1,2086,209067,7,1
3,20,2021,1,2086,209067,8,3
3,20,2021,1,2086,209067,9,7
3,20,2021,1,2086,209067,10,7
3,20,2021,1,2086,209067,11,7
3,20,2021,1,2086,209068,1,7
3,20,2021,1,2086,209068,2,1
3,20,2021,1,2086,209068,3,2
3,20,2021,1,2086,209068,4,7
3,20,2021,1,2086,209068,5,1
3,20,2021,1,2086,209068,6,0
3,20,2021,1,2086,209068,7,1
3,20,2021,1,2086,209068,8,0
3,20,2021,1,2086,209068,9,7
3,20,2021,1,2086,209068,10,7
3,20,2021,1,2086,209068,11,7
3,20,2021,1,2086,209069,1,7
3,20,2021,1,2086,209069,2,4
3,20,2021,1,2086,209069,3,2
3,20,2021,1,2086,209069,4,7
3,20,2021,1,2086,209069,5,1
3,20,2021,1,2086,209069,6,0
3,20,2021,1,2086,209069,7,2
3,20,2021,1,2086,209069,8,2
3,20,2021,1,2086,209069,9,7
3,20,2021,1,2086,209069,10,3
3,20,2021,1,2086,209069,11,7
3,20,2021,1,2086,209070,1,7
3,20,2021,1,2086,209070,2,2
3,20,2021,1,2086,209070,3,3
3,20,2021,1,2086,209070,4,6
3,20,2021,1,2086,209070,5,3
3,20,2021,1,2086,209070,6,0
3,20,2021,1,2086,209070,7,2
3,20,2021,1,2086,209070,8,2
3,20,2021,1,2086,209070,9,7
3,20,2021,1,2086,209070,10,3
3,20,2021,1,2086,209070,11,7
3,20,2021,1,2086,209071,1,7
3,20,2021,1,2086,209071,2,2
3,20,2021,1,2086,209071,3,5
3,20,2021,1,2086,209071,4,7
3,20,2021,1,2086,209071,5,3
3,20,2021,1,2086,209071,6,0
3,20,2021,1,2086,209071,7,1
3,20,2021,1,2086,209071,8,3
3,20,2021,1,2086,209071,9,7
3,20,2021,1,2086,209071,10,5
3,20,2021,1,2086,209071,11,7
3,20,2021,1,2086,209072,1,7
3,20,2021,1,2086,209072,2,3
3,20,2021,1,2086,209072,3,4
3,20,2021,1,2086,209072,4,4
3,20,2021,1,2086,209072,5,3
3,20,2021,1,2086,209072,6,0
3,20,2021,1,2086,209072,7,2
3,20,2021,1,2086,209072,8,2
3,20,2021,1,2086,209072,9,7
3,20,2021,1,2086,209072,10,5
3,20,2021,1,2086,209072,11,7
3,20,2021,1,2556,209073,1,5
3,20,2021,1,2556,209073,2,0
3,20,2021,1,2556,209073,3,0
3,20,2021,1,2556,209073,4,0
3,20,2021,1,2556,209073,5,0
3,20,2021,1,2556,209073,6,0
3,20,2021,1,2556,209073,7,0
3,20,2021,1,2556,209073,8,0
3,20,2021,1,2556,209073,9,0
3,20,2021,1,2556,209073,10,0
3,20,2021,1,2556,209073,11,0
3,20,2021,1,2556,209075,1,0
3,20,2021,1,2556,209075,2,0
3,20,2021,1,2556,209075,3,0
3,20,2021,1,2556,209075,4,0
3,20,2021,1,2556,209075,5,0
3,20,2021,1,2556,209075,6,0
3,20,2021,1,2556,209075,7,0
3,20,2021,1,2556,209075,8,0
3,20,2021,1,2556,209075,9,0
3,20,2021,1,2556,209075,10,0
3,20,2021,1,2556,209075,11,0
3,20,2021,1,2556,209077,1,7
3,20,2021,1,2556,209077,2,0
3,20,2021,1,2556,209077,3,3
3,20,2021,1,2556,209077,4,6
3,20,2021,1,2556,209077,5,2
3,20,2021,1,2556,209077,6,0
3,20,2021,1,2556,209077,7,0
3,20,2021,1,2556,209077,8,0
3,20,2021,1,2556,209077,9,7
3,20,2021,1,2556,209077,10,7
3,20,2021,1,2556,209077,11,7
3,20,2021,1,2556,209078,1,7
3,20,2021,1,2556,209078,2,1
3,20,2021,1,2556,209078,3,4
3,20,2021,1,2556,209078,4,7
3,20,2021,1,2556,209078,5,2
3,20,2021,1,2556,209078,6,0
3,20,2021,1,2556,209078,7,2
3,20,2021,1,2556,209078,8,0
3,20,2021,1,2556,209078,9,7
3,20,2021,1,2556,209078,10,7
3,20,2021,1,2556,209078,11,7
3,20,2021,1,2556,209079,1,7
3,20,2021,1,2556,209079,2,2
3,20,2021,1,2556,209079,3,2
3,20,2021,1,2556,209079,4,7
3,20,2021,1,2556,209079,5,2
3,20,2021,1,2556,209079,6,0
3,20,2021,1,2556,209079,7,1
3,20,2021,1,2556,209079,8,0
3,20,2021,1,2556,209079,9,7
3,20,2021,1,2556,209079,10,7
3,20,2021,1,2556,209079,11,7
3,20,2021,1,2556,209080,1,7
3,20,2021,1,2556,209080,2,2
3,20,2021,1,2556,209080,3,2
3,20,2021,1,2556,209080,4,7
3,20,2021,1,2556,209080,5,2
3,20,2021,1,2556,209080,6,0
3,20,2021,1,2556,209080,7,0
3,20,2021,1,2556,209080,8,7
3,20,2021,1,2556,209080,9,7
3,20,2021,1,2556,209080,10,7
3,20,2021,1,2556,209080,11,7
3,20,2021,1,2556,209081,1,7
3,20,2021,1,2556,209081,2,0
3,20,2021,1,2556,209081,3,2
3,20,2021,1,2556,209081,4,7
3,20,2021,1,2556,209081,5,2
3,20,2021,1,2556,209081,6,0
3,20,2021,1,2556,209081,7,2
3,20,2021,1,2556,209081,8,0
3,20,2021,1,2556,209081,9,7
3,20,2021,1,2556,209081,10,7
3,20,2021,1,2556,209081,11,7
3,20,2021,1,2556,209082,1,7
3,20,2021,1,2556,209082,2,4
3,20,2021,1,2556,209082,3,6
3,20,2021,1,2556,209082,4,5
3,20,2021,1,2556,209082,5,3
3,20,2021,1,2556,209082,6,0
3,20,2021,1,2556,209082,7,2
3,20,2021,1,2556,209082,8,3
3,20,2021,1,2556,209082,9,5
3,20,2021,1,2556,209082,10,5
3,20,2021,1,2556,209082,11,7
3,20,2021,1,2556,209083,1,7
3,20,2021,1,2556,209083,2,4
3,20,2021,1,2556,209083,3,2
3,20,2021,1,2556,209083,4,6
3,20,2021,1,2556,209083,5,2
3,20,2021,1,2556,209083,6,0
3,20,2021,1,2556,209083,7,3
3,20,2021,1,2556,209083,8,2
3,20,2021,1,2556,209083,9,7
3,20,2021,1,2556,209083,10,4
3,20,2021,1,2556,209083,11,7
3,20,2021,1,2556,209084,1,7
3,20,2021,1,2556,209084,2,5
3,20,2021,1,2556,209084,3,5
3,20,2021,1,2556,209084,4,7
3,20,2021,1,2556,209084,5,2
3,20,2021,1,2556,209084,6,0
3,20,2021,1,2556,209084,7,2
3,20,2021,1,2556,209084,8,3
3,20,2021,1,2556,209084,9,7
3,20,2021,1,2556,209084,10,3
3,20,2021,1,2556,209084,11,7
3,20,2025,2,2222,209085,1,5
3,20,2025,2,2222,209085,2,1
3,20,2025,2,2222,209085,3,7
3,20,2025,2,2222,209085,4,7
3,20,2025,2,2222,209085,5,3
3,20,2025,2,2222,209085,6,0
3,20,2025,2,2222,209085,7,3
3,20,2025,2,2222,209085,8,0
3,20,2025,2,2222,209085,9,7
3,20,2025,2,2222,209085,10,3
3,20,2025,2,2222,209085,11,7
3,20,2025,2,2222,209086,1,3
3,20,2025,2,2222,209086,2,1
3,20,2025,2,2222,209086,3,4
3,20,2025,2,2222,209086,4,2
3,20,2025,2,2222,209086,5,1
3,20,2025,2,2222,209086,6,3
3,20,2025,2,2222,209086,7,4
3,20,2025,2,2222,209086,8,2
3,20,2025,2,2222,209086,9,2
3,20,2025,2,2222,209086,10,2
3,20,2025,2,2222,209086,11,3
3,20,2025,2,2222,209087,1,3
3,20,2025,2,2222,209087,2,1
3,20,2025,2,2222,209087,3,2
3,20,2025,2,2222,209087,4,2
3,20,2025,2,2222,209087,5,2
3,20,2025,2,2222,209087,6,0
3,20,2025,2,2222,209087,7,1
3,20,2025,2,2222,209087,8,0
3,20,2025,2,2222,209087,9,2
3,20,2025,2,2222,209087,10,4
3,20,2025,2,2222,209087,11,3
3,20,2025,2,2222,209088,1,4
3,20,2025,2,2222,209088,2,2
3,20,2025,2,2222,209088,3,4
3,20,2025,2,2222,209088,4,3
3,20,2025,2,2222,209088,5,4
3,20,2025,2,2222,209088,6,2
3,20,2025,2,2222,209088,7,4
3,20,2025,2,2222,209088,8,3
3,20,2025,2,2222,209088,9,2
3,20,2025,2,2222,209088,10,4
3,20,2025,2,2222,209088,11,3
3,20,2025,2,2222,209089,1,3
3,20,2025,2,2222,209089,2,2
3,20,2025,2,2222,209089,3,2
3,20,2025,2,2222,209089,4,7
3,20,2025,2,2222,209089,5,3
3,20,2025,2,2222,209089,6,3
3,20,2025,2,2222,209089,7,2
3,20,2025,2,2222,209089,8,0
3,20,2025,2,2222,209089,9,7
3,20,2025,2,2222,209089,10,3
3,20,2025,2,2222,209089,11,7
3,20,2025,2,2222,209090,1,5
3,20,2025,2,2222,209090,2,4
3,20,2025,2,2222,209090,3,4
3,20,2025,2,2222,209090,4,7
3,20,2025,2,2222,209090,5,0
3,20,2025,2,2222,209090,6,0
3,20,2025,2,2222,209090,7,0
3,20,2025,2,2222,209090,8,0
3,20,2025,2,2222,209090,9,7
3,20,2025,2,2222,209090,10,3
3,20,2025,2,2222,209090,11,7
3,20,2025,2,2222,209091,1,3
3,20,2025,2,2222,209091,2,0
3,20,2025,2,2222,209091,3,1
3,20,2025,2,2222,209091,4,3
3,20,2025,2,2222,209091,5,2
3,20,2025,2,2222,209091,6,1
3,20,2025,2,2222,209091,7,1
3,20,2025,2,2222,209091,8,3
3,20,2025,2,2222,209091,9,1
3,20,2025,2,2222,209091,10,4
3,20,2025,2,2222,209091,11,6
3,20,2025,2,2222,209094,1,2
3,20,2025,2,2222,209094,2,0
